Season,MatchID,Date,Team,Opponent,is_home,goals_for,goals_against,result,Pts,xPts
2020-2021,156,2021-01-01,West Ham,Everton,False,1,0,A,3,1.090909090909091
2020-2021,156,2021-01-01,Everton,West Ham,True,0,1,A,0,1.6363636363636365
2020-2021,157,2021-01-01,Aston Villa,Man United,False,1,2,H,0,0.900523560209424
2020-2021,157,2021-01-01,Man United,Aston Villa,True,2,1,H,3,1.8743455497382202
2020-2021,158,2021-01-02,Leeds,Tottenham,False,0,3,H,0,0.9095920617420066
2020-2021,158,2021-01-02,Tottenham,Leeds,True,3,0,H,3,1.8588754134509373
2020-2021,159,2021-01-02,Sheffield United,Crystal Palace,False,0,2,H,0,1.0
2020-2021,159,2021-01-02,Crystal Palace,Sheffield United,True,2,0,H,3,1.7291666666666667
2020-2021,160,2021-01-02,Wolves,Brighton,False,3,3,D,1,1.3281962891615129
2020-2021,160,2021-01-02,Brighton,Wolves,True,3,3,D,1,1.3796005272229546
2020-2021,161,2021-01-02,Arsenal,West Brom,False,4,0,A,3,2.0368726750636297
2020-2021,161,2021-01-02,West Brom,Arsenal,True,0,4,A,0,0.7274685113881094
2020-2021,162,2021-01-03,Leicester,Newcastle,False,2,1,A,3,2.0019723865877714
2020-2021,162,2021-01-03,Newcastle,Leicester,True,1,2,A,0,0.7712031558185405
2020-2021,163,2021-01-03,Man City,Chelsea,False,3,1,A,3,1.5441176470588236
2020-2021,163,2021-01-03,Chelsea,Man City,True,1,3,A,0,1.2004643962848298
2020-2021,164,2021-01-04,Liverpool,Southampton,False,0,1,H,0,1.9906575441830532
2020-2021,164,2021-01-04,Southampton,Liverpool,True,1,0,H,3,0.7898247403282678
2020-2021,165,2021-01-12,Newcastle,Sheffield United,False,0,1,H,0,1.225
2020-2021,165,2021-01-12,Sheffield United,Newcastle,True,1,0,H,3,1.46875
2020-2021,166,2021-01-12,Man United,Burnley,False,1,0,A,3,2.172288531395952
2020-2021,166,2021-01-12,Burnley,Man United,True,0,1,A,0,0.6170212765957446
2020-2021,167,2021-01-12,Everton,Wolves,False,2,1,A,3,1.225
2020-2021,167,2021-01-12,Wolves,Everton,True,1,2,A,0,1.46875
2020-2021,168,2021-01-13,Brighton,Man City,False,0,1,H,0,0.2885987921673885
2020-2021,168,2021-01-13,Man City,Brighton,True,1,0,H,3,2.600134203623498
2020-2021,169,2021-01-13,Fulham,Tottenham,False,1,1,D,1,0.5251396648044693
2020-2021,169,2021-01-13,Tottenham,Fulham,True,1,1,D,1,2.284916201117318
2020-2021,170,2021-01-14,Crystal Palace,Arsenal,False,0,0,D,1,0.6728871983834541
2020-2021,170,2021-01-14,Arsenal,Crystal Palace,True,0,0,D,1,2.090692975157494
2020-2021,171,2021-01-16,West Brom,Wolves,False,3,2,A,3,0.6779661016949152
2020-2021,171,2021-01-16,Wolves,West Brom,True,2,3,A,0,2.0508474576271185
2020-2021,172,2021-01-16,Brighton,Leeds,False,1,0,A,3,1.106100795755968
2020-2021,172,2021-01-16,Leeds,Brighton,True,0,1,A,0,1.6233421750663128
2020-2021,173,2021-01-16,Burnley,West Ham,False,0,1,H,0,0.8721207307386816
2020-2021,173,2021-01-16,West Ham,Burnley,True,1,0,H,3,1.856235107227959
2020-2021,174,2021-01-16,Chelsea,Fulham,False,1,0,A,3,2.121761658031088
2020-2021,174,2021-01-16,Fulham,Chelsea,True,0,1,A,0,0.6585942779905385
2020-2021,175,2021-01-16,Southampton,Leicester,False,0,2,H,0,0.8936170212765958
2020-2021,175,2021-01-16,Leicester,Southampton,True,2,0,H,3,1.8510638297872344
2020-2021,176,2021-01-17,Tottenham,Sheffield United,False,3,1,A,3,2.0364500792393025
2020-2021,176,2021-01-17,Sheffield United,Tottenham,True,1,3,A,0,0.709984152139461
2020-2021,177,2021-01-17,Man United,Liverpool,False,0,0,D,1,1.0405549626467447
2020-2021,177,2021-01-17,Liverpool,Man United,True,0,0,D,1,1.709711846318036
2020-2021,178,2021-01-17,Crystal Palace,Man City,False,0,4,H,0,0.2791380999020568
2020-2021,178,2021-01-17,Man City,Crystal Palace,True,4,0,H,3,2.6092066601371204
2020-2021,179,2021-01-18,Newcastle,Arsenal,False,0,3,H,0,0.5626168224299065
2020-2021,179,2021-01-18,Arsenal,Newcastle,True,3,0,H,3,2.2280373831775697
2020-2021,180,2021-01-19,West Brom,West Ham,False,1,2,H,0,0.7413968535573587
2020-2021,180,2021-01-19,West Ham,West Brom,True,2,1,H,3,2.033316809726317
2020-2021,181,2021-01-19,Chelsea,Leicester,False,0,2,H,0,1.4453114114532535
2020-2021,181,2021-01-19,Leicester,Chelsea,True,2,0,H,3,1.2747666155775395
2020-2021,182,2021-01-20,Aston Villa,Man City,False,0,2,H,0,0.382121905140698
2020-2021,182,2021-01-20,Man City,Aston Villa,True,2,0,H,3,2.472307845281893
2020-2021,183,2021-01-20,Man United,Fulham,False,2,1,A,3,2.084963706985059
2020-2021,183,2021-01-20,Fulham,Man United,True,1,2,A,0,0.6953397040557713
2020-2021,184,2021-01-21,Burnley,Liverpool,False,1,0,A,3,0.31823085221143466
2020-2021,184,2021-01-21,Liverpool,Burnley,True,0,1,A,0,2.554476806903991
2020-2021,185,2021-01-23,Newcastle,Aston Villa,False,0,2,H,0,0.637615894039735
2020-2021,185,2021-01-23,Aston Villa,Newcastle,True,2,0,H,3,2.1626490066225164
2020-2021,186,2021-01-26,West Ham,Crystal Palace,False,3,2,A,3,1.4954327449302476
2020-2021,186,2021-01-26,Crystal Palace,West Ham,True,2,3,A,0,1.2121435252442836
2020-2021,187,2021-01-26,Leeds,Newcastle,False,2,1,A,3,1.7779115774987095
2020-2021,187,2021-01-26,Newcastle,Leeds,True,1,2,A,0,0.9738517116807157
2020-2021,188,2021-01-26,Arsenal,Southampton,False,3,1,A,3,1.6562327379856383
2020-2021,188,2021-01-26,Southampton,Arsenal,True,1,3,A,0,1.0795433621800774
2020-2021,189,2021-01-26,Man City,West Brom,False,5,0,A,3,2.554476806903991
2020-2021,189,2021-01-26,West Brom,Man City,True,0,5,A,0,0.31823085221143466
2020-2021,190,2021-01-27,Aston Villa,Burnley,False,2,3,H,0,1.7181768658071543
2020-2021,190,2021-01-27,Burnley,Aston Villa,True,3,2,H,3,1.012711094970038
2020-2021,191,2021-01-27,Wolves,Chelsea,False,0,0,D,1,0.7683615819209038
2020-2021,191,2021-01-27,Chelsea,Wolves,True,0,0,D,1,2.005649717514124
2020-2021,192,2021-01-27,Fulham,Brighton,False,0,0,D,1,1.0434187722338777
2020-2021,192,2021-01-27,Brighton,Fulham,True,0,0,D,1,1.6760923104989511
2020-2021,193,2021-01-27,Leicester,Everton,False,1,1,D,1,1.4059286146400485
2020-2021,193,2021-01-27,Everton,Leicester,True,1,1,D,1,1.306110102843315
2020-2021,194,2021-01-27,Sheffield United,Man United,False,2,1,A,3,0.41547277936962745
2020-2021,194,2021-01-27,Man United,Sheffield United,True,1,2,A,0,2.4269340974212033
2020-2021,195,2021-01-28,Liverpool,Tottenham,False,3,1,A,3,1.5709969788519638
2020-2021,195,2021-01-28,Tottenham,Liverpool,True,1,3,A,0,1.163141993957704
2020-2021,196,2021-01-30,Newcastle,Everton,False,2,0,A,3,0.6782968657599054
2020-2021,196,2021-01-30,Everton,Newcastle,True,0,2,A,0,2.0833826138379656
2020-2021,197,2021-01-30,Wolves,Crystal Palace,False,0,1,H,0,1.4139077546882919
2020-2021,197,2021-01-30,Crystal Palace,Wolves,True,1,0,H,3,1.289346173340091
2020-2021,198,2021-01-30,Sheffield United,Man City,False,0,1,H,0,0.26217228464419473
2020-2021,198,2021-01-30,Man City,Sheffield United,True,1,0,H,3,2.632958801498127
2020-2021,199,2021-01-30,Fulham,West Brom,False,2,2,D,1,1.5393963151705217
2020-2021,199,2021-01-30,West Brom,Fulham,True,2,2,D,1,1.1630733045864368
2020-2021,200,2021-01-30,Man United,Arsenal,False,0,0,D,1,1.436893203883495
2020-2021,200,2021-01-30,Arsenal,Man United,True,0,0,D,1,1.29126213592233
2020-2021,201,2021-01-30,Aston Villa,Southampton,False,1,0,A,3,1.460551330798479
2020-2021,201,2021-01-30,Southampton,Aston Villa,True,0,1,A,0,1.2766159695817492
2020-2021,202,2021-01-31,Burnley,Chelsea,False,0,2,H,0,0.4879089615931722
2020-2021,202,2021-01-31,Chelsea,Burnley,True,2,0,H,3,2.3229018492176388
2020-2021,203,2021-01-31,Leeds,Leicester,False,3,1,A,3,0.9239543726235742
2020-2021,203,2021-01-31,Leicester,Leeds,True,1,3,A,0,1.8365019011406842
2020-2021,204,2021-01-31,Liverpool,West Ham,False,3,1,A,3,1.8665255897797632
2020-2021,204,2021-01-31,West Ham,Liverpool,True,1,3,A,0,0.8959166078846303
2020-2021,205,2021-01-31,Tottenham,Brighton,False,0,1,H,0,1.5483870967741933
2020-2021,205,2021-01-31,Brighton,Tottenham,True,1,0,H,3,1.17178390983288
2020-2021,206,2021-02-02,West Brom,Sheffield United,False,1,2,H,0,1.0
2020-2021,206,2021-02-02,Sheffield United,West Brom,True,2,1,H,3,1.7122302158273381
2020-2021,207,2021-02-02,Arsenal,Wolves,False,1,2,H,0,1.638225255972696
2020-2021,207,2021-02-02,Wolves,Arsenal,True,2,1,H,3,1.075085324232082
2020-2021,208,2021-02-02,Southampton,Man United,False,0,9,H,0,0.5985915492957746
2020-2021,208,2021-02-02,Man United,Southampton,True,9,0,H,3,2.2042253521126765
2020-2021,209,2021-02-02,Crystal Palace,Newcastle,False,2,1,A,3,1.3908794788273613
2020-2021,209,2021-02-02,Newcastle,Crystal Palace,True,1,2,A,0,1.3127035830618892
2020-2021,210,2021-02-03,Man City,Burnley,False,2,0,A,3,2.5095652173913043
2020-2021,210,2021-02-03,Burnley,Man City,True,0,2,A,0,0.35478260869565215
2020-2021,211,2021-02-03,Leicester,Fulham,False,2,0,A,3,1.7557522123893805
2020-2021,211,2021-02-03,Fulham,Leicester,True,0,2,A,0,0.9752212389380531
2020-2021,212,2021-02-03,Everton,Leeds,False,2,1,A,3,1.322645290581162
2020-2021,212,2021-02-03,Leeds,Everton,True,1,2,A,0,1.4068136272545089
2020-2021,213,2021-02-03,West Ham,Aston Villa,False,3,1,A,3,1.152258566978193
2020-2021,213,2021-02-03,Aston Villa,West Ham,True,1,3,A,0,1.569314641744548
2020-2021,214,2021-02-03,Brighton,Liverpool,False,1,0,A,3,0.4972244250594766
2020-2021,214,2021-02-03,Liverpool,Brighton,True,0,1,A,0,2.3219666931007135
2020-2021,215,2021-02-04,Chelsea,Tottenham,False,1,0,A,3,1.631299734748011
2020-2021,215,2021-02-04,Tottenham,Chelsea,True,0,1,A,0,1.090185676392573
2020-2021,216,2021-02-06,Arsenal,Aston Villa,False,0,1,H,0,1.3683916753049996
2020-2021,216,2021-02-06,Aston Villa,Arsenal,True,1,0,H,3,1.360019137229886
2020-2021,217,2021-02-06,Brighton,Burnley,False,1,1,D,1,1.5984555984555984
2020-2021,217,2021-02-06,Burnley,Brighton,True,1,1,D,1,1.0957528957528957
2020-2021,218,2021-02-06,Southampton,Newcastle,False,2,3,H,0,1.4748201438848922
2020-2021,218,2021-02-06,Newcastle,Southampton,True,3,2,H,3,1.237410071942446
2020-2021,219,2021-02-06,West Ham,Fulham,False,0,0,D,1,1.6637819922666177
2020-2021,219,2021-02-06,Fulham,West Ham,True,0,0,D,1,1.0644448536181181
2020-2021,220,2021-02-06,Everton,Man United,False,3,3,D,1,0.6973974415527128
2020-2021,220,2021-02-06,Man United,Everton,True,3,3,D,1,2.0776356418173796
2020-2021,221,2021-02-07,West Brom,Tottenham,False,0,2,H,0,0.6170212765957446
2020-2021,221,2021-02-07,Tottenham,West Brom,True,2,0,H,3,2.172288531395952
2020-2021,222,2021-02-07,Leicester,Wolves,False,0,0,D,1,1.631299734748011
2020-2021,222,2021-02-07,Wolves,Leicester,True,0,0,D,1,1.090185676392573
2020-2021,223,2021-02-07,Man City,Liverpool,False,4,1,A,3,1.6430989093644228
2020-2021,223,2021-02-07,Liverpool,Man City,True,1,4,A,0,1.0947724708537045
2020-2021,224,2021-02-07,Chelsea,Sheffield United,False,2,1,A,3,2.172288531395952
2020-2021,224,2021-02-07,Sheffield United,Chelsea,True,1,2,A,0,0.6170212765957446
2020-2021,225,2021-02-08,Crystal Palace,Leeds,False,0,2,H,0,0.9249011857707509
2020-2021,225,2021-02-08,Leeds,Crystal Palace,True,2,0,H,3,1.8260869565217392
2020-2021,226,2021-02-13,Liverpool,Leicester,False,1,3,H,0,1.631299734748011
2020-2021,226,2021-02-13,Leicester,Liverpool,True,3,1,H,3,1.090185676392573
2020-2021,227,2021-02-13,Burnley,Crystal Palace,False,3,0,A,3,1.1921049454750312
2020-2021,227,2021-02-13,Crystal Palace,Burnley,True,0,3,A,0,1.5027161884833609
2020-2021,228,2021-02-13,Tottenham,Man City,False,0,3,H,0,0.4617978285791354
2020-2021,228,2021-02-13,Man City,Tottenham,True,3,0,H,3,2.3741992042619193
2020-2021,229,2021-02-13,Aston Villa,Brighton,False,0,0,D,1,1.4068136272545089
2020-2021,229,2021-02-13,Brighton,Aston Villa,True,0,0,D,1,1.322645290581162
2020-2021,230,2021-02-14,Wolves,Southampton,False,2,1,A,3,1.2111786246026317
2020-2021,230,2021-02-14,Southampton,Wolves,True,1,2,A,0,1.4931793489195606
2020-2021,231,2021-02-14,Man United,West Brom,False,1,1,D,1,2.3685961410512313
2020-2021,231,2021-02-14,West Brom,Man United,True,1,1,D,1,0.45841650033266806
2020-2021,232,2021-02-14,Leeds,Arsenal,False,2,4,H,0,0.956164755377621
2020-2021,232,2021-02-14,Arsenal,Leeds,True,4,2,H,3,1.7954807627061138
2020-2021,233,2021-02-14,Fulham,Everton,False,2,0,A,3,0.9390862944162437
2020-2021,233,2021-02-14,Everton,Fulham,True,0,2,A,0,1.7979695431472078
2020-2021,234,2021-02-15,Sheffield United,West Ham,False,0,3,H,0,0.7909898202295862
2020-2021,234,2021-02-15,West Ham,Sheffield United,True,3,0,H,3,1.9573316006064545
2020-2021,235,2021-02-15,Newcastle,Chelsea,False,0,2,H,0,0.382121905140698
2020-2021,235,2021-02-15,Chelsea,Newcastle,True,2,0,H,3,2.472307845281893
2020-2021,236,2021-02-17,Fulham,Burnley,False,1,1,D,1,1.3603458676855018
2020-2021,236,2021-02-17,Burnley,Fulham,True,1,1,D,1,1.3410416247737786
2020-2021,237,2021-02-17,Man City,Everton,False,3,1,A,3,2.318418234664219
2020-2021,237,2021-02-17,Everton,Man City,True,1,3,A,0,0.508643108459538
2020-2021,238,2021-02-19,Leeds,Wolves,False,0,1,H,0,1.2312432040594419
2020-2021,238,2021-02-19,Wolves,Leeds,True,1,0,H,3,1.4824211670895253
2020-2021,239,2021-02-20,Chelsea,Southampton,False,1,1,D,1,1.9287396937573615
2020-2021,239,2021-02-20,Southampton,Chelsea,True,1,1,D,1,0.8209658421672557
2020-2021,240,2021-02-20,West Brom,Burnley,False,0,0,D,1,1.0
2020-2021,240,2021-02-20,Burnley,West Brom,True,0,0,D,1,1.7122302158273381
2020-2021,241,2021-02-20,Everton,Liverpool,False,2,0,A,3,0.6142322097378277
2020-2021,241,2021-02-20,Liverpool,Everton,True,0,2,A,0,2.1760299625468162
2020-2021,242,2021-02-20,Sheffield United,Fulham,False,0,1,H,0,1.0856924254016833
2020-2021,242,2021-02-20,Fulham,Sheffield United,True,1,0,H,3,1.6182096403978579
2020-2021,243,2021-02-21,Tottenham,West Ham,False,1,2,H,0,1.3432159605754708
2020-2021,243,2021-02-21,West Ham,Tottenham,True,2,1,H,3,1.375645815118035
2020-2021,244,2021-02-21,Leicester,Aston Villa,False,2,1,A,3,1.4614534401768444
2020-2021,244,2021-02-21,Aston Villa,Leicester,True,1,2,A,0,1.2666482453716497
2020-2021,245,2021-02-21,Man City,Arsenal,False,1,0,A,3,2.121761658031088
2020-2021,245,2021-02-21,Arsenal,Man City,True,0,1,A,0,0.6585942779905385
2020-2021,246,2021-02-21,Newcastle,Man United,False,1,3,H,0,0.4532335649385355
2020-2021,246,2021-02-21,Man United,Newcastle,True,3,1,H,3,2.375734901122394
2020-2021,247,2021-02-22,Crystal Palace,Brighton,False,2,1,A,3,0.7872648335745297
2020-2021,247,2021-02-22,Brighton,Crystal Palace,True,1,2,A,0,1.9421128798842258
2020-2021,248,2021-02-23,Southampton,Leeds,False,0,3,H,0,1.1906614785992216
2020-2021,248,2021-02-23,Leeds,Southampton,True,3,0,H,3,1.5379377431906613
2020-2021,249,2021-02-27,West Ham,Man City,False,1,2,H,0,0.382121905140698
2020-2021,249,2021-02-27,Man City,West Ham,True,2,1,H,3,2.472307845281893
2020-2021,250,2021-02-27,Brighton,West Brom,False,0,1,H,0,1.7472353870458135
2020-2021,250,2021-02-27,West Brom,Brighton,True,1,0,H,3,0.9652448657187992
2020-2021,251,2021-02-27,Aston Villa,Leeds,False,1,0,A,3,1.1514919663351186
2020-2021,251,2021-02-27,Leeds,Aston Villa,True,0,1,A,0,1.58530986993114
2020-2021,252,2021-02-27,Wolves,Newcastle,False,1,1,D,1,1.592135697764071
2020-2021,252,2021-02-27,Newcastle,Wolves,True,1,1,D,1,1.1110254433307634
2020-2021,253,2021-02-28,Fulham,Crystal Palace,False,0,0,D,1,1.592135697764071
2020-2021,253,2021-02-28,Crystal Palace,Fulham,True,0,0,D,1,1.1110254433307634
2020-2021,254,2021-02-28,Arsenal,Leicester,False,3,1,A,3,1.298960831334932
2020-2021,254,2021-02-28,Leicester,Arsenal,True,1,3,A,0,1.4212629896083133
2020-2021,255,2021-02-28,Burnley,Tottenham,False,0,4,H,0,0.6728871983834541
2020-2021,255,2021-02-28,Tottenham,Burnley,True,4,0,H,3,2.090692975157494
2020-2021,256,2021-02-28,Man United,Chelsea,False,0,0,D,1,1.1168831168831168
2020-2021,256,2021-02-28,Chelsea,Man United,True,0,0,D,1,1.603896103896104
2020-2021,257,2021-02-28,Liverpool,Sheffield United,False,2,0,A,3,2.2690707350901524
2020-2021,257,2021-02-28,Sheffield United,Liverpool,True,0,2,A,0,0.5423023578363384
2020-2021,258,2021-03-01,Southampton,Everton,False,0,1,H,0,1.1337409247229653
2020-2021,258,2021-03-01,Everton,Southampton,True,1,0,H,3,1.5951471150171952
2020-2021,259,2021-03-02,Wolves,Man City,False,1,4,H,0,0.3243738546120952
2020-2021,259,2021-03-02,Man City,Wolves,True,4,1,H,3,2.540470372632865
2020-2021,260,2021-03-03,Leicester,Burnley,False,1,1,D,1,1.709090909090909
2020-2021,260,2021-03-03,Burnley,Leicester,True,1,1,D,1,1.0
2020-2021,261,2021-03-03,Aston Villa,Sheffield United,False,0,1,H,0,1.6760923104989511
2020-2021,261,2021-03-03,Sheffield United,Aston Villa,True,1,0,H,3,1.0434187722338777
2020-2021,262,2021-03-03,Man United,Crystal Palace,False,0,0,D,1,2.241718889883617
2020-2021,262,2021-03-03,Crystal Palace,Man United,True,0,0,D,1,0.5577439570277529
2020-2021,263,2021-03-04,Tottenham,Fulham,False,1,0,A,3,1.7614424410540916
2020-2021,263,2021-03-04,Fulham,Tottenham,True,0,1,A,0,0.9750346740638003
2020-2021,264,2021-03-04,Everton,West Brom,False,1,0,A,3,1.8168797902983065
2020-2021,264,2021-03-04,West Brom,Everton,True,0,1,A,0,0.9198668434114399
2020-2021,265,2021-03-04,Chelsea,Liverpool,False,1,0,A,3,1.2105263157894737
2020-2021,265,2021-03-04,Liverpool,Chelsea,True,0,1,A,0,1.526315789473684
2020-2021,266,2021-03-06,Arsenal,Burnley,False,1,1,D,1,2.0071055101220003
2020-2021,266,2021-03-06,Burnley,Arsenal,True,1,1,D,1,0.7554631988202173
2020-2021,267,2021-03-06,Southampton,Sheffield United,False,2,0,A,3,1.6791044776119404
2020-2021,267,2021-03-06,Sheffield United,Southampton,True,0,2,A,0,1.0522388059701493
2020-2021,268,2021-03-06,Wolves,Aston Villa,False,0,0,D,1,1.2121435252442836
2020-2021,268,2021-03-06,Aston Villa,Wolves,True,0,0,D,1,1.4954327449302476
2020-2021,269,2021-03-06,Leicester,Brighton,False,2,1,A,3,1.3047599633064928
2020-2021,269,2021-03-06,Brighton,Leicester,True,1,2,A,0,1.404138212210784
2020-2021,270,2021-03-07,Newcastle,West Brom,False,0,0,D,1,1.2111786246026317
2020-2021,270,2021-03-07,West Brom,Newcastle,True,0,0,D,1,1.4931793489195606
2020-2021,271,2021-03-07,Fulham,Liverpool,False,1,0,A,3,0.5251396648044693
2020-2021,271,2021-03-07,Liverpool,Fulham,True,0,1,A,0,2.284916201117318
2020-2021,272,2021-03-07,Man United,Man City,False,2,0,A,3,0.6170212765957446
2020-2021,272,2021-03-07,Man City,Man United,True,0,2,A,0,2.172288531395952
2020-2021,273,2021-03-07,Crystal Palace,Tottenham,False,1,4,H,0,0.6170212765957446
2020-2021,273,2021-03-07,Tottenham,Crystal Palace,True,4,1,H,3,2.172288531395952
2020-2021,274,2021-03-08,Everton,Chelsea,False,0,2,H,0,0.6728871983834541
2020-2021,274,2021-03-08,Chelsea,Everton,True,2,0,H,3,2.090692975157494
2020-2021,275,2021-03-08,Leeds,West Ham,False,0,2,H,0,1.0795433621800772
2020-2021,275,2021-03-08,West Ham,Leeds,True,2,0,H,3,1.6562327379856376
2020-2021,276,2021-03-10,Southampton,Man City,False,2,5,H,0,0.31823085221143466
2020-2021,276,2021-03-10,Man City,Southampton,True,5,2,H,3,2.554476806903991
2020-2021,277,2021-03-12,Aston Villa,Newcastle,False,1,1,D,1,1.6759549732422956
2020-2021,277,2021-03-12,Newcastle,Aston Villa,True,1,1,D,1,1.0365381066617456
2020-2021,278,2021-03-13,Chelsea,Leeds,False,0,0,D,1,1.9210332103321037
2020-2021,278,2021-03-13,Leeds,Chelsea,True,0,0,D,1,0.8405904059040591
2020-2021,279,2021-03-13,West Brom,Crystal Palace,False,0,1,H,0,1.0856924254016833
2020-2021,279,2021-03-13,Crystal Palace,West Brom,True,1,0,H,3,1.6182096403978579
2020-2021,280,2021-03-13,Burnley,Everton,False,2,1,A,3,0.9032576505429417
2020-2021,280,2021-03-13,Everton,Burnley,True,1,2,A,0,1.825765054294176
2020-2021,281,2021-03-13,Man City,Fulham,False,3,0,A,3,2.3345246604717653
2020-2021,281,2021-03-13,Fulham,Man City,True,0,3,A,0,0.47533952823445325
2020-2021,282,2021-03-14,Brighton,Southampton,False,2,1,A,3,1.42642767819925
2020-2021,282,2021-03-14,Southampton,Brighton,True,1,2,A,0,1.2713630679449772
2020-2021,283,2021-03-14,Sheffield United,Leicester,False,0,5,H,0,0.6608996539792389
2020-2021,283,2021-03-14,Leicester,Sheffield United,True,5,0,H,3,2.114186851211073
2020-2021,284,2021-03-14,Tottenham,Arsenal,False,1,2,H,0,1.3191850594227505
2020-2021,284,2021-03-14,Arsenal,Tottenham,True,2,1,H,3,1.4006791171477084
2020-2021,285,2021-03-14,West Ham,Man United,False,0,1,H,0,0.9198668434114399
2020-2021,285,2021-03-14,Man United,West Ham,True,1,0,H,3,1.8168797902983065
2020-2021,286,2021-03-15,Liverpool,Wolves,False,1,0,A,3,1.8995606259153626
2020-2021,286,2021-03-15,Wolves,Liverpool,True,0,1,A,0,0.8485315655592383
2020-2021,287,2021-03-19,Leeds,Fulham,False,2,1,A,3,1.2332071901608326
2020-2021,287,2021-03-19,Fulham,Leeds,True,1,2,A,0,1.4865184484389782
2020-2021,288,2021-03-20,Newcastle,Brighton,False,0,3,H,0,0.7449007342942615
2020-2021,288,2021-03-20,Brighton,Newcastle,True,3,0,H,3,1.9842262714169159
2020-2021,289,2021-03-21,Arsenal,West Ham,False,3,3,D,1,1.436893203883495
2020-2021,289,2021-03-21,West Ham,Arsenal,True,3,3,D,1,1.29126213592233
2020-2021,290,2021-03-21,Tottenham,Aston Villa,False,2,0,A,3,1.446486268174475
2020-2021,290,2021-03-21,Aston Villa,Tottenham,True,0,2,A,0,1.2665589660743135
2020-2021,291,2021-04-03,West Brom,Chelsea,False,5,2,A,3,0.348209652309289
2020-2021,291,2021-04-03,Chelsea,West Brom,True,2,5,A,0,2.49351323300467
2020-2021,292,2021-04-03,Sheffield United,Leeds,False,1,2,H,0,0.6585942779905385
2020-2021,292,2021-04-03,Leeds,Sheffield United,True,2,1,H,3,2.121761658031088
2020-2021,293,2021-04-03,Man City,Leicester,False,2,0,A,3,2.0776356418173796
2020-2021,293,2021-04-03,Leicester,Man City,True,0,2,A,0,0.6973974415527128
2020-2021,294,2021-04-03,Liverpool,Arsenal,False,3,0,A,3,1.5743579915676504
2020-2021,294,2021-04-03,Arsenal,Liverpool,True,0,3,A,0,1.170180145649674
2020-2021,295,2021-04-04,Burnley,Southampton,False,2,3,H,0,1.0365381066617456
2020-2021,295,2021-04-04,Southampton,Burnley,True,3,2,H,3,1.6759549732422956
2020-2021,296,2021-04-04,Tottenham,Newcastle,False,2,2,D,1,2.0107526881720426
2020-2021,296,2021-04-04,Newcastle,Tottenham,True,2,2,D,1,0.7526881720430108
2020-2021,297,2021-04-04,Fulham,Aston Villa,False,1,3,H,0,1.153846153846154
2020-2021,297,2021-04-04,Aston Villa,Fulham,True,3,1,H,3,1.557692307692308
2020-2021,298,2021-04-04,Brighton,Man United,False,1,2,H,0,0.7554631988202173
2020-2021,298,2021-04-04,Man United,Brighton,True,2,1,H,3,2.0071055101220003
2020-2021,299,2021-04-05,Crystal Palace,Everton,False,1,1,D,1,0.8378378378378377
2020-2021,299,2021-04-05,Everton,Crystal Palace,True,1,1,D,1,1.8918918918918917
2020-2021,300,2021-04-05,West Ham,Wolves,False,3,2,A,3,1.4139077546882919
2020-2021,300,2021-04-05,Wolves,West Ham,True,2,3,A,0,1.289346173340091
2020-2021,301,2021-04-09,Wolves,Fulham,False,1,0,A,3,1.2321792260692466
2020-2021,301,2021-04-09,Fulham,Wolves,True,0,1,A,0,1.4521384928716905
2020-2021,302,2021-04-10,Leeds,Man City,False,2,1,A,3,0.4491372650012877
2020-2021,302,2021-04-10,Man City,Leeds,True,1,2,A,0,2.386041720319341
2020-2021,303,2021-04-10,Aston Villa,Liverpool,False,1,2,H,0,0.6585942779905385
2020-2021,303,2021-04-10,Liverpool,Aston Villa,True,2,1,H,3,2.121761658031088
2020-2021,304,2021-04-10,Chelsea,Crystal Palace,False,4,1,A,3,2.0988312772470086
2020-2021,304,2021-04-10,Crystal Palace,Chelsea,True,1,4,A,0,0.6528151377423245
2020-2021,305,2021-04-11,Newcastle,Burnley,False,2,1,A,3,1.1459395841506472
2020-2021,305,2021-04-11,Burnley,Newcastle,True,1,2,A,0,1.5472734405649273
2020-2021,306,2021-04-11,Leicester,West Ham,False,2,3,H,0,1.482421167089525
2020-2021,306,2021-04-11,West Ham,Leicester,True,3,2,H,3,1.2312432040594417
2020-2021,307,2021-04-11,Man United,Tottenham,False,3,1,A,3,1.4453114114532535
2020-2021,307,2021-04-11,Tottenham,Man United,True,1,3,A,0,1.2747666155775395
2020-2021,308,2021-04-11,Arsenal,Sheffield United,False,3,0,A,3,2.0591832952369185
2020-2021,308,2021-04-11,Sheffield United,Arsenal,True,0,3,A,0,0.6886390313214308
2020-2021,309,2021-04-12,Southampton,West Brom,False,0,3,H,0,1.638225255972696
2020-2021,309,2021-04-12,West Brom,Southampton,True,3,0,H,3,1.075085324232082
2020-2021,310,2021-04-12,Everton,Brighton,False,0,0,D,1,1.153846153846154
2020-2021,310,2021-04-12,Brighton,Everton,True,0,0,D,1,1.557692307692308
2020-2021,311,2021-04-16,Tottenham,Everton,False,2,2,D,1,1.6233421750663133
2020-2021,311,2021-04-16,Everton,Tottenham,True,2,2,D,1,1.1061007957559683
2020-2021,312,2021-04-17,West Ham,Newcastle,False,2,3,H,0,1.6513157894736845
