player_name,team,start_date,end_date,type,source
Charly Musonda Jr.,Chelsea FC,2021-07-01,2021-09-20,injury-knee-surgery,https://www.transfermarkt.com/charly-musonda-jr-/verletzungen/spieler/177862
Romelu Lukaku,Chelsea FC,2022-03-06,2022-06-30,injury-ankle-injury,https://www.transfermarkt.com/romelu-lukaku/verletzungen/spieler/96341
Romelu Lukaku,Chelsea FC,2021-12-16,2021-12-25,injury-corona-virus,https://www.transfermarkt.com/romelu-lukaku/verletzungen/spieler/96341
Romelu Lukaku,Chelsea FC,2021-10-21,2021-11-21,injury-sprain,https://www.transfermarkt.com/romelu-lukaku/verletzungen/spieler/96341
Kai Havertz,Chelsea FC,2021-12-15,2021-12-28,injury-corona-virus,https://www.transfermarkt.com/kai-havertz/verletzungen/spieler/309400
Tammy Abraham,Chelsea FC,2022-04-09,2022-06-30,injury-shoulder-injury,https://www.transfermarkt.com/tammy-abraham/verletzungen/spieler/331726
Tammy Abraham,Chelsea FC,2021-12-22,2022-05-01,injury-ankle-injury,https://www.transfermarkt.com/tammy-abraham/verletzungen/spieler/331726
Tammy Abraham,Chelsea FC,2021-12-10,2021-10-17,injury-bruise-on-ankle,https://www.transfermarkt.com/tammy-abraham/verletzungen/spieler/331726
Remi Matthews,Crystal Palace,2022-05-11,2022-06-30,injury-hip-injury,https://www.transfermarkt.com/remi-matthews/verletzungen/spieler/196722
Joachim Andersen,Crystal Palace,2021-11-23,2021-12-13,injury-hamstring-injury,https://www.transfermarkt.com/joachim-andersen/verletzungen/spieler/260827
Nathan Ferguson,Crystal Palace,2022-01-30,2022-06-30,injury-achilles-tendon-problems,https://www.transfermarkt.com/nathan-ferguson/verletzungen/spieler/507254
Nathan Ferguson,Crystal Palace,2021-07-01,2021-11-27,injury-achilles-tendon-surgery,https://www.transfermarkt.com/nathan-ferguson/verletzungen/spieler/507254
James Tomkins,Crystal Palace,2021-07-01,2021-12-05,injury-ill,https://www.transfermarkt.com/james-tomkins/verletzungen/spieler/61592
Joel Ward,Crystal Palace,2021-07-01,2021-12-02,injury-knock,https://www.transfermarkt.com/joel-ward/verletzungen/spieler/92572
Eberechi Eze,Crystal Palace,2021-07-01,2021-10-28,injury-achilles-tendon-problems,https://www.transfermarkt.com/eberechi-eze/verletzungen/spieler/479999
Wilfried Zaha,Crystal Palace,2021-11-10,2021-10-19,injury-unknown-injury,https://www.transfermarkt.com/wilfried-zaha/verletzungen/spieler/145988
Michael Olise,Crystal Palace,2022-01-04,2022-04-13,injury-inflammation-of-the-sole-of-the-foot,https://www.transfermarkt.com/michael-olise/verletzungen/spieler/566723
Jordan Pickford,Everton FC,2021-09-13,2021-09-27,injury-shoulder-injury,https://www.transfermarkt.com/jordan-pickford/verletzungen/spieler/130164
Yerry Mina,Everton FC,2022-06-08,2022-06-30,injury-ankle-injury,https://www.transfermarkt.com/yerry-mina/verletzungen/spieler/289446
Yerry Mina,Everton FC,2021-10-22,2021-11-30,injury-thigh-problems,https://www.transfermarkt.com/yerry-mina/verletzungen/spieler/289446
Yerry Mina,Everton FC,2021-07-01,2021-12-03,injury-calf-injury,https://www.transfermarkt.com/yerry-mina/verletzungen/spieler/289446
Ben Godfrey,Everton FC,2022-06-08,2022-05-11,injury-broken-fibula,https://www.transfermarkt.com/ben-godfrey/verletzungen/spieler/343475
Jarrad Branthwaite,Everton FC,2022-01-11,2022-04-11,injury-ill,https://www.transfermarkt.com/jarrad-branthwaite/verletzungen/spieler/661053
Lucas Digne,Everton FC,2022-03-14,2022-03-21,injury-hamstring-injury,https://www.transfermarkt.com/lucas-digne/verletzungen/spieler/126664
Lucas Digne,Everton FC,2021-07-01,2021-11-01,injury-ankle-injury,https://www.transfermarkt.com/lucas-digne/verletzungen/spieler/126664
Vitaliy Mykolenko,Everton FC,2021-10-29,2021-11-18,injury-unknown-injury,https://www.transfermarkt.com/vitaliy-mykolenko/verletzungen/spieler/404842
Vitaliy Mykolenko,Everton FC,2021-07-01,2021-10-13,injury-torn-muscle-fiber-in-the-adductor-area,https://www.transfermarkt.com/vitaliy-mykolenko/verletzungen/spieler/404842
Vitaliy Mykolenko,Everton FC,2021-07-01,2021-10-09,injury-unknown-injury,https://www.transfermarkt.com/vitaliy-mykolenko/verletzungen/spieler/404842
Nathan Patterson,Everton FC,2022-05-04,2022-06-06,injury-ankle-surgery,https://www.transfermarkt.com/nathan-patterson/verletzungen/spieler/424015
Nathan Patterson,Everton FC,2021-08-27,2021-08-09,injury-quarantine,https://www.transfermarkt.com/nathan-patterson/verletzungen/spieler/424015
Séamus Coleman,Everton FC,2021-09-17,2021-10-15,injury-hamstring-injury,https://www.transfermarkt.com/seamus-coleman/verletzungen/spieler/68390
Donny van de Beek,Everton FC,2022-03-09,2022-06-30,injury-shingles,https://www.transfermarkt.com/donny-van-de-beek/verletzungen/spieler/288255
Donny van de Beek,Everton FC,2022-04-21,2022-05-16,injury-thigh-problems,https://www.transfermarkt.com/donny-van-de-beek/verletzungen/spieler/288255
Donny van de Beek,Everton FC,2022-03-31,2022-06-30,injury-thigh-problems,https://www.transfermarkt.com/donny-van-de-beek/verletzungen/spieler/288255
Donny van de Beek,Everton FC,2021-07-06,2021-12-07,injury-groin-injury,https://www.transfermarkt.com/donny-van-de-beek/verletzungen/spieler/288255
Tom Davies,Everton FC,2021-11-19,2022-06-30,injury-knee-injury,https://www.transfermarkt.com/tom-davies/verletzungen/spieler/314210
Fabian Delph,Everton FC,2022-01-21,2022-05-04,injury-hamstring-injury,https://www.transfermarkt.com/fabian-delph/verletzungen/spieler/50362
Fabian Delph,Everton FC,2021-08-27,2021-10-25,injury-shoulder-injury,https://www.transfermarkt.com/fabian-delph/verletzungen/spieler/50362
Abdoulaye Doucouré,Everton FC,2021-10-17,2021-11-28,injury-stress-reaction-of-the-bone,https://www.transfermarkt.com/abdoulaye-doucoure/verletzungen/spieler/127187
Abdoulaye Doucouré,Everton FC,2021-07-01,2021-07-05,injury-foot-injury,https://www.transfermarkt.com/abdoulaye-doucoure/verletzungen/spieler/127187
Dele Alli,Everton FC,2022-04-09,2022-06-30,injury-hamstring-strain,https://www.transfermarkt.com/dele-alli/verletzungen/spieler/207929
Dele Alli,Everton FC,2021-07-01,2021-09-02,injury-tendon-irritation,https://www.transfermarkt.com/dele-alli/verletzungen/spieler/207929
Demarai Gray,Everton FC,2022-03-03,2022-06-30,injury-ill,https://www.transfermarkt.com/demarai-gray/verletzungen/spieler/292417
Demarai Gray,Everton FC,2021-12-15,2021-12-17,injury-ill,https://www.transfermarkt.com/demarai-gray/verletzungen/spieler/292417
Alex Iwobi,Everton FC,2021-07-01,2021-10-13,injury-calf-injury,https://www.transfermarkt.com/alex-iwobi/verletzungen/spieler/242631
Nathan Broadhead,Everton FC,2021-12-21,2022-01-04,injury-hamstring-injury,https://www.transfermarkt.com/nathan-broadhead/verletzungen/spieler/344009
Andros Townsend,Everton FC,2022-03-20,2022-06-30,injury-cruciate-ligament-injury,https://www.transfermarkt.com/andros-townsend/verletzungen/spieler/61842
Andros Townsend,Everton FC,2021-12-14,2022-06-01,injury-broken-foot,https://www.transfermarkt.com/andros-townsend/verletzungen/spieler/61842
Richarlison,Everton FC,2021-12-12,2022-06-30,injury-calf-injury,https://www.transfermarkt.com/richarlison/verletzungen/spieler/378710
Richarlison,Everton FC,2021-09-13,2021-10-22,injury-knee-injury,https://www.transfermarkt.com/richarlison/verletzungen/spieler/378710
Richarlison,Everton FC,2021-07-01,2021-11-01,injury-bruise,https://www.transfermarkt.com/richarlison/verletzungen/spieler/378710
Dominic Calvert-Lewin,Everton FC,2022-05-11,2022-06-30,injury-hamstring-injury,https://www.transfermarkt.com/dominic-calvert-lewin/verletzungen/spieler/306024
Dominic Calvert-Lewin,Everton FC,2022-04-08,2022-03-10,injury-knee-injury,https://www.transfermarkt.com/dominic-calvert-lewin/verletzungen/spieler/306024
Dominic Calvert-Lewin,Everton FC,2021-08-28,2021-12-31,injury-broken-toe,https://www.transfermarkt.com/dominic-calvert-lewin/verletzungen/spieler/306024
Cenk Tosun,Everton FC,2021-11-04,2021-10-24,injury-patellar-tendon-rupture,https://www.transfermarkt.com/cenk-tosun/verletzungen/spieler/45671
Cenk Tosun,Everton FC,2021-07-01,2021-07-04,injury-corona-virus,https://www.transfermarkt.com/cenk-tosun/verletzungen/spieler/45671
Cenk Tosun,Everton FC,2021-07-01,2021-08-02,injury-quarantine,https://www.transfermarkt.com/cenk-tosun/verletzungen/spieler/45671
Diego Llorente,Leeds United,2021-08-06,2021-11-06,injury-quarantine,https://www.transfermarkt.com/diego-llorente/verletzungen/spieler/246291
Robin Koch,Leeds United,2022-03-21,2022-03-28,injury-corona-virus,https://www.transfermarkt.com/robin-koch/verletzungen/spieler/328784
Robin Koch,Leeds United,2021-11-29,2021-12-17,injury-ill,https://www.transfermarkt.com/robin-koch/verletzungen/spieler/328784
Robin Koch,Leeds United,2021-08-19,2021-11-28,injury-pubic-bone-bruise,https://www.transfermarkt.com/robin-koch/verletzungen/spieler/328784
Robin Koch,Leeds United,2021-07-01,2021-09-03,injury-knee-injury,https://www.transfermarkt.com/robin-koch/verletzungen/spieler/328784
Pascal Struijk,Leeds United,2021-07-01,2022-01-14,injury-hip-injury,https://www.transfermarkt.com/pascal-struijk/verletzungen/spieler/410708
Liam Cooper,Leeds United,2021-07-01,2022-03-14,injury-hamstring-injury,https://www.transfermarkt.com/liam-cooper/verletzungen/spieler/75067
Charlie Cresswell,Leeds United,2021-12-18,2022-02-18,injury-shoulder-injury,https://www.transfermarkt.com/charlie-cresswell/verletzungen/spieler/597659
Junior Firpo,Leeds United,2022-01-16,2022-02-14,injury-hamstring-strain,https://www.transfermarkt.com/junior-firpo/verletzungen/spieler/374139
Luke Ayling,Leeds United,2021-09-17,2021-11-28,injury-knee-injury,https://www.transfermarkt.com/luke-ayling/verletzungen/spieler/67420
Kalvin Phillips,Leeds United,2021-07-01,2022-03-14,injury-hamstring-injury,https://www.transfermarkt.com/kalvin-phillips/verletzungen/spieler/351749
Kalvin Phillips,Leeds United,2021-08-02,2021-08-03,injury-calf-injury,https://www.transfermarkt.com/kalvin-phillips/verletzungen/spieler/351749
Mateusz Klich,Leeds United,2021-08-29,2021-09-09,injury-corona-virus,https://www.transfermarkt.com/mateusz-klich/verletzungen/spieler/92738
Adam Forshaw,Leeds United,2022-04-22,2022-06-30,injury-broken-kneecap,https://www.transfermarkt.com/adam-forshaw/verletzungen/spieler/121257
Adam Forshaw,Leeds United,2021-07-01,2021-12-04,injury-hip-injury,https://www.transfermarkt.com/adam-forshaw/verletzungen/spieler/121257
Stuart Dallas,Leeds United,2022-04-30,2022-06-30,injury-femoral-fracture,https://www.transfermarkt.com/stuart-dallas/verletzungen/spieler/158764
Raphinha,Leeds United,2022-03-17,2022-03-31,injury-corona-virus,https://www.transfermarkt.com/raphinha/verletzungen/spieler/411295
Crysencio Summerville,Leeds United,2022-04-23,2022-06-30,injury-ankle-injury,https://www.transfermarkt.com/crysencio-summerville/verletzungen/spieler/474701
Ian Poveda,Leeds United,2021-11-20,2022-04-20,injury-broken-ankle,https://www.transfermarkt.com/ian-poveda/verletzungen/spieler/392763
Patrick Bamford,Leeds United,2022-05-11,2022-06-30,injury-groin-problems,https://www.transfermarkt.com/patrick-bamford/verletzungen/spieler/183334
Patrick Bamford,Leeds United,2022-03-27,2022-01-07,injury-foot-injury,https://www.transfermarkt.com/patrick-bamford/verletzungen/spieler/183334
Patrick Bamford,Leeds United,2021-07-12,2022-02-28,injury-hamstring-injury,https://www.transfermarkt.com/patrick-bamford/verletzungen/spieler/183334
Patrick Bamford,Leeds United,2021-09-18,2021-11-28,injury-ankle-injury,https://www.transfermarkt.com/patrick-bamford/verletzungen/spieler/183334
Rodrigo,Leeds United,2021-09-12,2022-01-14,injury-heel-problems,https://www.transfermarkt.com/rodrigo/verletzungen/spieler/131505
Wesley Fofana,Leicester City,2022-06-10,2022-06-30,injury-knee-injury,https://www.transfermarkt.com/wesley-fofana/verletzungen/spieler/475411
Wesley Fofana,Leicester City,2021-07-01,2022-03-15,injury-broken-fibula,https://www.transfermarkt.com/wesley-fofana/verletzungen/spieler/475411
Jonny Evans,Leicester City,2021-12-12,2022-03-31,injury-hamstring-injury,https://www.transfermarkt.com/jonny-evans/verletzungen/spieler/42412
Jonny Evans,Leicester City,2021-07-01,2021-10-09,injury-foot-injury,https://www.transfermarkt.com/jonny-evans/verletzungen/spieler/42412
Jonny Evans,Leicester City,2021-07-01,2021-12-05,injury-muscle-injury,https://www.transfermarkt.com/jonny-evans/verletzungen/spieler/42412
Filip Benkovic,Leicester City,2022-01-12,2022-06-30,injury-hip-injury,https://www.transfermarkt.com/filip-benkovic/verletzungen/spieler/293168
Ryan Bertrand,Leicester City,2021-12-26,2022-06-02,injury-knee-problems,https://www.transfermarkt.com/ryan-bertrand/verletzungen/spieler/40611
Timothy Castagne,Leicester City,2022-03-01,2022-03-17,injury-hamstring-injury,https://www.transfermarkt.com/timothy-castagne/verletzungen/spieler/262226
Timothy Castagne,Leicester City,2021-07-01,2021-08-15,injury-fracture-of-the-eye-socket,https://www.transfermarkt.com/timothy-castagne/verletzungen/spieler/262226
James Justin,Leicester City,2021-10-02,2022-06-30,injury-cruciate-ligament-tear,https://www.transfermarkt.com/james-justin/verletzungen/spieler/413220
Ricardo Pereira,Leicester City,2022-05-08,2022-06-30,injury-achilles-tendon-rupture,https://www.transfermarkt.com/ricardo-pereira/verletzungen/spieler/215876
Ricardo Pereira,Leicester City,2021-11-19,2021-11-12,injury-hamstring-injury,https://www.transfermarkt.com/ricardo-pereira/verletzungen/spieler/215876
Wilfred Ndidi,Leicester City,2022-03-17,2022-05-30,injury-knee-injury,https://www.transfermarkt.com/wilfred-ndidi/verletzungen/spieler/274839
Wilfred Ndidi,Leicester City,2021-07-01,2021-08-02,injury-hamstring-strain,https://www.transfermarkt.com/wilfred-ndidi/verletzungen/spieler/274839
Nampalys Mendy,Leicester City,2022-06-10,2022-06-30,injury-knee-injury,https://www.transfermarkt.com/nampalys-mendy/verletzungen/spieler/111051
Nampalys Mendy,Leicester City,2022-05-16,2022-05-18,injury-ill,https://www.transfermarkt.com/nampalys-mendy/verletzungen/spieler/111051
Nampalys Mendy,Leicester City,2021-07-01,2021-12-20,injury-groin-problems,https://www.transfermarkt.com/nampalys-mendy/verletzungen/spieler/111051
Nampalys Mendy,Leicester City,2021-07-01,2021-09-30,injury-groin-problems,https://www.transfermarkt.com/nampalys-mendy/verletzungen/spieler/111051
Youri Tielemans,Leicester City,2021-07-11,2021-07-12,injury-calf-injury,https://www.transfermarkt.com/youri-tielemans/verletzungen/spieler/249565
Dennis Praet,Leicester City,2021-12-19,2021-12-22,injury-muscular-problems,https://www.transfermarkt.com/dennis-praet/verletzungen/spieler/129588
Dennis Praet,Leicester City,2021-11-17,2021-11-24,injury-bone-edema,https://www.transfermarkt.com/dennis-praet/verletzungen/spieler/129588
Dennis Praet,Leicester City,2021-09-17,2021-10-18,injury-hamstring-muscle-injury,https://www.transfermarkt.com/dennis-praet/verletzungen/spieler/129588
Kiernan Dewsbury-Hall,Leicester City,2022-04-29,2022-03-05,injury-calf-injury,https://www.transfermarkt.com/kiernan-dewsbury-hall/verletzungen/spieler/475188
James Maddison,Leicester City,2022-04-28,2022-03-05,injury-hip-injury,https://www.transfermarkt.com/james-maddison/verletzungen/spieler/294057
James Maddison,Leicester City,2021-07-01,2021-12-04,injury-hip-injury,https://www.transfermarkt.com/james-maddison/verletzungen/spieler/294057
Harvey Barnes,Leicester City,2022-05-08,2022-06-30,injury-knee-injury,https://www.transfermarkt.com/harvey-barnes/verletzungen/spieler/398065
Harvey Barnes,Leicester City,2021-12-15,2022-01-15,injury-unknown-injury,https://www.transfermarkt.com/harvey-barnes/verletzungen/spieler/398065
Ayoze Pérez,Leicester City,2021-07-01,2021-07-03,injury-knee-injury,https://www.transfermarkt.com/ayoze-perez/verletzungen/spieler/246968
Ayoze Pérez,Leicester City,2021-11-02,2021-12-02,injury-calf-injury,https://www.transfermarkt.com/ayoze-perez/verletzungen/spieler/246968
Jamie Vardy,Leicester City,2021-12-27,2022-02-24,injury-hamstring-injury,https://www.transfermarkt.com/jamie-vardy/verletzungen/spieler/197838
Alisson,Liverpool FC,2022-01-01,2022-06-30,injury-corona-virus,https://www.transfermarkt.com/alisson/verletzungen/spieler/105470
Caoimhín Kelleher,Liverpool FC,2022-06-15,2022-06-30,injury-hamstring-injury,https://www.transfermarkt.com/caoimhin-kelleher/verletzungen/spieler/340918
Adrián,Liverpool FC,2021-07-01,2022-02-01,injury-calf-injury,https://www.transfermarkt.com/adrian/verletzungen/spieler/71271
Virgil van Dijk,Liverpool FC,2022-06-06,2022-06-16,injury-rest,https://www.transfermarkt.com/virgil-van-dijk/verletzungen/spieler/139208
Virgil van Dijk,Liverpool FC,2022-05-16,2022-05-19,injury-knee-problems,https://www.transfermarkt.com/virgil-van-dijk/verletzungen/spieler/139208
Virgil van Dijk,Liverpool FC,2021-12-16,2021-12-27,injury-corona-virus,https://www.transfermarkt.com/virgil-van-dijk/verletzungen/spieler/139208
Ibrahima Konaté,Liverpool FC,2022-01-08,2022-06-30,injury-knee-injury,https://www.transfermarkt.com/ibrahima-konate/verletzungen/spieler/357119
Nat Phillips,Liverpool FC,2021-08-12,2022-01-22,injury-broken-cheekbone,https://www.transfermarkt.com/nat-phillips/verletzungen/spieler/371814
Sepp van den Berg,Liverpool FC,2022-03-10,2022-06-30,injury-torn-ankle-ligaments,https://www.transfermarkt.com/sepp-van-den-berg/verletzungen/spieler/541231
Rhys Williams,Liverpool FC,2021-11-09,2021-09-17,injury-knock,https://www.transfermarkt.com/rhys-williams/verletzungen/spieler/503679
Trent Alexander-Arnold,Liverpool FC,2022-03-17,2022-03-31,injury-hamstring-injury,https://www.transfermarkt.com/trent-alexander-arnold/verletzungen/spieler/314353
Trent Alexander-Arnold,Liverpool FC,2022-03-01,2022-01-13,injury-corona-virus,https://www.transfermarkt.com/trent-alexander-arnold/verletzungen/spieler/314353
Trent Alexander-Arnold,Liverpool FC,2021-09-27,2021-10-14,injury-muscular-problems,https://www.transfermarkt.com/trent-alexander-arnold/verletzungen/spieler/314353
Trent Alexander-Arnold,Liverpool FC,2021-07-01,2021-12-07,injury-hamstring-injury,https://www.transfermarkt.com/trent-alexander-arnold/verletzungen/spieler/314353
Jordan Henderson,Liverpool FC,2021-12-18,2021-12-20,injury-ill,https://www.transfermarkt.com/jordan-henderson/verletzungen/spieler/61651
Curtis Jones,Liverpool FC,2022-01-09,2022-06-30,injury-stress-reaction-of-the-bone,https://www.transfermarkt.com/curtis-jones/verletzungen/spieler/433188
Curtis Jones,Liverpool FC,2021-07-01,2022-02-01,injury-eye-injury,https://www.transfermarkt.com/curtis-jones/verletzungen/spieler/433188
Naby Keïta,Liverpool FC,2022-05-11,2022-06-30,injury-muscle-injury,https://www.transfermarkt.com/naby-keita/verletzungen/spieler/302215
Naby Keïta,Liverpool FC,2022-01-08,2022-01-11,injury-hamstring-injury,https://www.transfermarkt.com/naby-keita/verletzungen/spieler/302215
Naby Keïta,Liverpool FC,2022-03-21,2022-03-04,injury-knee-problems,https://www.transfermarkt.com/naby-keita/verletzungen/spieler/302215
Thiago Alcántara,Liverpool FC,2022-06-08,2022-04-09,injury-hamstring-injury,https://www.transfermarkt.com/thiago-alcantara/verletzungen/spieler/60444
Thiago Alcántara,Liverpool FC,2022-02-26,2022-06-03,injury-thigh-problems,https://www.transfermarkt.com/thiago-alcantara/verletzungen/spieler/60444
Thiago Alcántara,Liverpool FC,2021-12-27,2022-02-02,injury-hip-injury,https://www.transfermarkt.com/thiago-alcantara/verletzungen/spieler/60444
Thiago Alcántara,Liverpool FC,2021-12-19,2021-12-29,injury-corona-virus,https://www.transfermarkt.com/thiago-alcantara/verletzungen/spieler/60444
Thiago Alcántara,Liverpool FC,2021-09-18,2021-10-31,injury-calf-injury,https://www.transfermarkt.com/thiago-alcantara/verletzungen/spieler/60444
James Milner,Liverpool FC,2022-01-11,2022-06-30,injury-concussion,https://www.transfermarkt.com/james-milner/verletzungen/spieler/3333
James Milner,Liverpool FC,2021-10-24,2021-11-22,injury-hamstring-injury,https://www.transfermarkt.com/james-milner/verletzungen/spieler/3333
James Milner,Liverpool FC,2021-08-15,2021-08-09,injury-muscle-injury,https://www.transfermarkt.com/james-milner/verletzungen/spieler/3333
James Balagizi,Liverpool FC,2022-01-10,2022-06-30,injury-groin-injury,https://www.transfermarkt.com/james-balagizi/verletzungen/spieler/655987
Harvey Elliott,Liverpool FC,2021-09-13,2022-01-31,injury-dislocation-fracture-of-the-ankle-joint,https://www.transfermarkt.com/harvey-elliott/verletzungen/spieler/565822
Ben Woodburn,Liverpool FC,2022-01-16,2022-01-25,injury-ill,https://www.transfermarkt.com/ben-woodburn/verletzungen/spieler/344015
Diogo Jota,Liverpool FC,2022-01-08,2022-01-09,injury-hamstring-injury,https://www.transfermarkt.com/diogo-jota/verletzungen/spieler/340950
Diogo Jota,Liverpool FC,2022-02-14,2022-02-28,injury-ankle-injury,https://www.transfermarkt.com/diogo-jota/verletzungen/spieler/340950
Takumi Minamino,Liverpool FC,2022-05-08,2022-06-30,injury-muscular-problems,https://www.transfermarkt.com/takumi-minamino/verletzungen/spieler/165793
Takumi Minamino,Liverpool FC,2021-07-01,2021-09-13,injury-thigh-problems,https://www.transfermarkt.com/takumi-minamino/verletzungen/spieler/165793
Roberto Firmino,Liverpool FC,2022-04-17,2022-06-30,injury-foot-injury,https://www.transfermarkt.com/roberto-firmino/verletzungen/spieler/131789
Roberto Firmino,Liverpool FC,2022-02-17,2022-06-30,injury-muscular-problems,https://www.transfermarkt.com/roberto-firmino/verletzungen/spieler/131789
Roberto Firmino,Liverpool FC,2022-01-01,2022-06-30,injury-corona-virus,https://www.transfermarkt.com/roberto-firmino/verletzungen/spieler/131789
Roberto Firmino,Liverpool FC,2021-07-01,2021-12-12,injury-hamstring-injury,https://www.transfermarkt.com/roberto-firmino/verletzungen/spieler/131789
Roberto Firmino,Liverpool FC,2021-08-29,2021-09-22,injury-muscle-injury,https://www.transfermarkt.com/roberto-firmino/verletzungen/spieler/131789
Divock Origi,Liverpool FC,2021-12-15,2022-02-15,injury-muscular-problems,https://www.transfermarkt.com/divock-origi/verletzungen/spieler/148368
Ederson,Manchester City,2021-07-01,2021-12-01,injury-virus,https://www.transfermarkt.com/ederson/verletzungen/spieler/238223
Zack Steffen,Manchester City,2021-07-01,2021-09-20,injury-corona-virus,https://www.transfermarkt.com/zack-steffen/verletzungen/spieler/221624
Zack Steffen,Manchester City,2021-08-06,2021-08-07,injury-bone-bruise,https://www.transfermarkt.com/zack-steffen/verletzungen/spieler/221624
Rúben Dias,Manchester City,2022-03-03,2022-06-30,injury-knock,https://www.transfermarkt.com/ruben-dias/verletzungen/spieler/258004
Aymeric Laporte,Manchester City,2022-06-30,2022-03-10,injury-knee-surgery,https://www.transfermarkt.com/aymeric-laporte/verletzungen/spieler/176553
Philippe Sandler,Manchester City,2022-01-31,2022-04-23,injury-fitness,https://www.transfermarkt.com/philippe-sandler/verletzungen/spieler/340460
Philippe Sandler,Manchester City,2021-09-25,2022-01-01,injury-ankle-injury,https://www.transfermarkt.com/philippe-sandler/verletzungen/spieler/340460
Oleksandr Zinchenko,Manchester City,2022-01-01,2022-01-31,injury-corona-virus,https://www.transfermarkt.com/oleksandr-zinchenko/verletzungen/spieler/203853
Oleksandr Zinchenko,Manchester City,2021-09-17,2021-10-14,injury-unknown-injury,https://www.transfermarkt.com/oleksandr-zinchenko/verletzungen/spieler/203853
Oleksandr Zinchenko,Manchester City,2021-07-31,2021-08-08,injury-fitness,https://www.transfermarkt.com/oleksandr-zinchenko/verletzungen/spieler/203853
João Cancelo,Manchester City,2021-12-06,2021-07-15,injury-corona-virus,https://www.transfermarkt.com/joao-cancelo/verletzungen/spieler/182712
Kyle Walker,Manchester City,2022-03-10,2022-06-30,injury-groin-injury,https://www.transfermarkt.com/kyle-walker/verletzungen/spieler/95424
Rodri,Manchester City,2021-11-02,2021-12-02,injury-knock,https://www.transfermarkt.com/rodri/verletzungen/spieler/357565
İlkay Gündoğan,Manchester City,2021-09-19,2021-12-10,injury-hamstring-injury,https://www.transfermarkt.com/ilkay-gundogan/verletzungen/spieler/53622
Yan Couto,Manchester City,2022-01-19,2022-01-29,injury-corona-virus,https://www.transfermarkt.com/yan-couto/verletzungen/spieler/627228
Kevin De Bruyne,Manchester City,2021-07-01,2021-10-09,injury-ankle-injury,https://www.transfermarkt.com/kevin-de-bruyne/verletzungen/spieler/88755
Bernardo Silva,Manchester City,2021-09-11,2021-12-11,injury-muscular-problems,https://www.transfermarkt.com/bernardo-silva/verletzungen/spieler/241641
Jack Grealish,Manchester City,2021-07-01,2021-10-05,injury-shin-injury,https://www.transfermarkt.com/jack-grealish/verletzungen/spieler/203460
Samuel Edozie,Manchester City,2021-07-01,2022-02-21,injury-knee-injury,https://www.transfermarkt.com/samuel-edozie/verletzungen/spieler/680806
Phil Foden,Manchester City,2021-07-01,2021-09-09,injury-foot-injury,https://www.transfermarkt.com/phil-foden/verletzungen/spieler/406635
Raheem Sterling,Manchester City,2021-08-01,2021-12-01,injury-knock,https://www.transfermarkt.com/raheem-sterling/verletzungen/spieler/134425
Kayky,Manchester City,2021-07-01,2021-10-24,injury-knee-problems,https://www.transfermarkt.com/kayky/verletzungen/spieler/668265
Ben Knight,Manchester City,2021-07-01,2021-10-29,injury-knee-problems,https://www.transfermarkt.com/ben-knight/verletzungen/spieler/568007
Gabriel Jesus,Manchester City,2022-02-12,2022-06-30,injury-knee-injury,https://www.transfermarkt.com/gabriel-jesus/verletzungen/spieler/363205
Ferran Torres,Manchester City,2022-03-01,2022-06-30,injury-corona-virus,https://www.transfermarkt.com/ferran-torres/verletzungen/spieler/398184
Ferran Torres,Manchester City,2021-10-14,2022-06-30,injury-metatarsal-fracture,https://www.transfermarkt.com/ferran-torres/verletzungen/spieler/398184
Ferran Torres,Manchester City,2021-07-01,2021-12-01,injury-virus,https://www.transfermarkt.com/ferran-torres/verletzungen/spieler/398184
Dean Henderson,Manchester United,2021-07-01,2021-07-13,injury-hip-injury,https://www.transfermarkt.com/dean-henderson/verletzungen/spieler/258919
Raphaël Varane,Manchester United,2022-03-10,2022-06-30,injury-ankle-sprain,https://www.transfermarkt.com/raphael-varane/verletzungen/spieler/164770
Raphaël Varane,Manchester United,2022-03-04,2022-04-21,injury-muscular-problems,https://www.transfermarkt.com/raphael-varane/verletzungen/spieler/164770
Raphaël Varane,Manchester United,2022-01-03,2022-06-30,injury-corona-virus,https://www.transfermarkt.com/raphael-varane/verletzungen/spieler/164770
Raphaël Varane,Manchester United,2022-02-14,2022-02-18,injury-abdominal-problems,https://www.transfermarkt.com/raphael-varane/verletzungen/spieler/164770
Raphaël Varane,Manchester United,2021-07-01,2021-12-22,injury-hamstring-injury,https://www.transfermarkt.com/raphael-varane/verletzungen/spieler/164770
Raphaël Varane,Manchester United,2021-11-10,2021-10-26,injury-groin-injury,https://www.transfermarkt.com/raphael-varane/verletzungen/spieler/164770
Harry Maguire,Manchester United,2022-04-26,2022-03-05,injury-knee-problems,https://www.transfermarkt.com/harry-maguire/verletzungen/spieler/177907
Harry Maguire,Manchester United,2022-01-01,2022-01-14,injury-chest-injury,https://www.transfermarkt.com/harry-maguire/verletzungen/spieler/177907
Harry Maguire,Manchester United,2021-09-25,2021-10-15,injury-calf-injury,https://www.transfermarkt.com/harry-maguire/verletzungen/spieler/177907
Victor Lindelöf,Manchester United,2022-01-31,2022-06-30,injury-ill,https://www.transfermarkt.com/victor-lindelof/verletzungen/spieler/184573
