season,Date,team,h_team,a_team,player_id,player_name,Min,started,goals,assists,xG,xA
2021,2022-01-22,Aston Villa,Everton,Aston Villa,8865,Ollie Watkins,83,True,0,0,0.4583269953727722,0.0
2021,2022-01-15,Aston Villa,Aston Villa,Manchester United,8865,Ollie Watkins,90,True,0,0,0.1854259967803955,0.0
2021,2021-12-26,Aston Villa,Aston Villa,Chelsea,8865,Ollie Watkins,90,True,0,0,0.1104129999876022,0.0
2021,2021-12-14,Aston Villa,Norwich,Aston Villa,8865,Ollie Watkins,90,True,1,1,1.266860008239746,0.3117299973964691
2021,2021-12-11,Aston Villa,Liverpool,Aston Villa,8865,Ollie Watkins,90,True,0,0,0.0,0.0698323026299476
2021,2021-12-05,Aston Villa,Aston Villa,Leicester,8865,Ollie Watkins,90,True,0,0,0.7643319964408875,0.0961811020970344
2021,2021-12-01,Aston Villa,Aston Villa,Manchester City,8865,Ollie Watkins,90,True,1,0,0.0444057993590831,0.1498080044984817
2021,2021-11-27,Aston Villa,Crystal Palace,Aston Villa,8865,Ollie Watkins,90,True,0,0,0.0,0.0613051988184452
2021,2021-11-20,Aston Villa,Aston Villa,Brighton,8865,Ollie Watkins,90,True,1,0,0.1927189975976944,0.0
2021,2021-11-05,Aston Villa,Southampton,Aston Villa,8865,Ollie Watkins,90,True,0,0,0.0874470025300979,0.0882709026336669
2021,2021-10-31,Aston Villa,Aston Villa,West Ham,8865,Ollie Watkins,90,True,1,0,0.4840579926967621,0.0
2021,2021-10-22,Aston Villa,Arsenal,Aston Villa,8865,Ollie Watkins,90,True,0,0,0.7249580025672913,0.0
2021,2021-10-16,Aston Villa,Aston Villa,Wolverhampton Wanderers,8865,Ollie Watkins,90,True,0,0,0.1324730068445205,0.039520401507616
2021,2021-10-03,Aston Villa,Tottenham,Aston Villa,8865,Ollie Watkins,90,True,1,0,0.708361029624939,0.0
2021,2021-09-25,Aston Villa,Manchester United,Aston Villa,8865,Ollie Watkins,90,True,0,0,0.4098019897937774,0.0
2021,2021-09-18,Aston Villa,Aston Villa,Everton,8865,Ollie Watkins,90,True,0,0,0.0,0.0449290983378887
2021,2021-09-11,Aston Villa,Chelsea,Aston Villa,8865,Ollie Watkins,90,True,0,0,0.7770630121231079,0.0334006994962692
2021,2021-08-28,Aston Villa,Aston Villa,Brentford,8865,Ollie Watkins,10,False,0,0,0.0898376032710075,0.0
2021,2022-05-22,Aston Villa,Manchester City,Aston Villa,986,Danny Ings,4,False,0,0,0.0,0.0
2021,2022-05-19,Aston Villa,Aston Villa,Burnley,986,Danny Ings,11,False,0,0,0.1760160028934478,0.0
2021,2022-05-15,Aston Villa,Aston Villa,Crystal Palace,986,Danny Ings,72,True,0,0,0.213700994849205,0.0
2021,2022-05-10,Aston Villa,Aston Villa,Liverpool,986,Danny Ings,90,True,0,0,0.288670003414154,0.0
2021,2022-05-07,Aston Villa,Burnley,Aston Villa,986,Danny Ings,75,True,1,0,0.3792060017585754,0.0658316016197204
2021,2022-04-30,Aston Villa,Aston Villa,Norwich,986,Danny Ings,51,False,1,1,0.8402400016784668,0.1750780045986175
2021,2022-04-09,Aston Villa,Aston Villa,Tottenham,986,Danny Ings,75,True,0,0,0.6894090175628662,0.0857556983828544
2021,2022-03-19,Aston Villa,Aston Villa,Arsenal,986,Danny Ings,5,False,0,0,0.1472589969635009,0.0
2021,2022-03-13,Aston Villa,West Ham,Aston Villa,986,Danny Ings,75,True,0,0,0.0703397989273071,0.0746771991252899
2021,2022-03-10,Aston Villa,Leeds,Aston Villa,986,Danny Ings,72,True,0,1,0.0128592997789382,0.3823499977588653
2021,2022-03-05,Aston Villa,Aston Villa,Southampton,986,Danny Ings,72,True,1,2,0.5427970290184021,0.4213550090789795
2021,2022-02-26,Aston Villa,Brighton,Aston Villa,986,Danny Ings,81,True,0,0,0.0,0.0
2021,2022-02-19,Aston Villa,Aston Villa,Watford,986,Danny Ings,90,True,0,0,0.4793210029602051,0.0205850005149841
2021,2022-02-13,Aston Villa,Newcastle United,Aston Villa,986,Danny Ings,12,False,0,0,0.0705939978361129,0.0
2021,2022-01-22,Aston Villa,Everton,Aston Villa,986,Danny Ings,7,False,0,0,0.0,0.0
2021,2022-01-15,Aston Villa,Aston Villa,Manchester United,986,Danny Ings,81,True,0,0,0.0,0.0
2021,2022-01-02,Aston Villa,Brentford,Aston Villa,986,Danny Ings,90,True,1,0,0.6874610185623169,0.056012500077486
2021,2021-12-26,Aston Villa,Aston Villa,Chelsea,986,Danny Ings,74,True,0,0,0.1733079999685287,0.0
2021,2021-12-14,Aston Villa,Norwich,Aston Villa,986,Danny Ings,26,False,0,0,0.0,0.0
2021,2021-12-11,Aston Villa,Liverpool,Aston Villa,986,Danny Ings,13,False,0,0,0.0577091015875339,0.0
2021,2021-11-20,Aston Villa,Aston Villa,Brighton,986,Danny Ings,68,True,0,0,0.0,0.0
2021,2021-10-22,Aston Villa,Arsenal,Aston Villa,986,Danny Ings,83,True,0,0,0.1121909990906715,0.0
2021,2021-10-16,Aston Villa,Aston Villa,Wolverhampton Wanderers,986,Danny Ings,90,True,1,0,0.7112870216369629,0.0
2021,2021-10-03,Aston Villa,Tottenham,Aston Villa,986,Danny Ings,90,True,0,0,0.0607042014598846,0.0
2021,2021-09-25,Aston Villa,Manchester United,Aston Villa,986,Danny Ings,82,True,0,0,0.0,0.0
2021,2021-09-18,Aston Villa,Aston Villa,Everton,986,Danny Ings,90,True,0,1,0.0726279988884925,0.0997276008129119
2021,2021-09-11,Aston Villa,Chelsea,Aston Villa,986,Danny Ings,71,True,0,0,0.0564934015274047,0.0
2021,2021-08-28,Aston Villa,Aston Villa,Brentford,986,Danny Ings,90,True,0,1,0.1278830021619796,0.0630958974361419
2021,2021-08-21,Aston Villa,Aston Villa,Newcastle United,986,Danny Ings,90,True,1,0,0.1154159978032112,0.0
2021,2021-08-14,Aston Villa,Watford,Aston Villa,986,Danny Ings,90,True,1,0,0.7611690163612366,0.0
2021,2022-05-22,Aston Villa,Manchester City,Aston Villa,8941,Jacob Ramsey,86,True,0,0,0.0,0.0
2021,2022-05-19,Aston Villa,Aston Villa,Burnley,8941,Jacob Ramsey,73,True,0,0,0.0222264006733894,0.0
2021,2022-05-15,Aston Villa,Aston Villa,Crystal Palace,8941,Jacob Ramsey,23,False,0,0,0.0,0.0126799996942281
2021,2022-04-30,Aston Villa,Aston Villa,Norwich,8941,Jacob Ramsey,90,True,0,0,0.4177390038967132,0.1946229934692382
2021,2022-04-23,Aston Villa,Leicester,Aston Villa,8941,Jacob Ramsey,90,True,0,0,0.077557198703289,0.0378968007862567
2021,2022-04-09,Aston Villa,Aston Villa,Tottenham,8941,Jacob Ramsey,90,True,0,0,0.3083719909191131,0.0
2021,2022-04-02,Aston Villa,Wolverhampton Wanderers,Aston Villa,8941,Jacob Ramsey,90,True,0,0,0.0234875008463859,0.0
2021,2022-03-19,Aston Villa,Aston Villa,Arsenal,8941,Jacob Ramsey,72,True,0,0,0.0,0.0
2021,2022-03-13,Aston Villa,West Ham,Aston Villa,8941,Jacob Ramsey,90,True,1,0,0.0595605000853538,0.1979400068521499
2021,2022-03-10,Aston Villa,Leeds,Aston Villa,8941,Jacob Ramsey,90,True,0,0,0.0,0.1645449995994568
2021,2022-03-05,Aston Villa,Aston Villa,Southampton,8941,Jacob Ramsey,79,True,0,0,0.1211050003767013,0.0
2021,2022-02-26,Aston Villa,Brighton,Aston Villa,8941,Jacob Ramsey,90,True,0,0,0.131983995437622,0.0
2021,2022-02-19,Aston Villa,Aston Villa,Watford,8941,Jacob Ramsey,90,True,0,0,0.0715949982404708,0.0
2021,2022-02-13,Aston Villa,Newcastle United,Aston Villa,8941,Jacob Ramsey,90,True,0,0,0.0,0.0138443000614643
2021,2022-02-09,Aston Villa,Aston Villa,Leeds,8941,Jacob Ramsey,90,True,2,0,0.8082460165023804,0.0
2021,2022-01-22,Aston Villa,Everton,Aston Villa,8941,Jacob Ramsey,90,True,0,0,0.0,0.0
2021,2022-01-15,Aston Villa,Aston Villa,Manchester United,8941,Jacob Ramsey,90,True,1,1,0.4529469907283783,0.6792759895324707
2021,2022-01-02,Aston Villa,Brentford,Aston Villa,8941,Jacob Ramsey,71,True,0,0,0.0,0.0
2021,2021-12-26,Aston Villa,Aston Villa,Chelsea,8941,Jacob Ramsey,90,True,0,0,0.0,0.0
2021,2021-12-14,Aston Villa,Norwich,Aston Villa,8941,Jacob Ramsey,90,True,1,0,0.3496400117874145,0.0543285012245178
2021,2021-12-11,Aston Villa,Liverpool,Aston Villa,8941,Jacob Ramsey,77,True,0,0,0.0,0.0
2021,2021-12-05,Aston Villa,Aston Villa,Leicester,8941,Jacob Ramsey,87,True,0,0,0.491364985704422,0.4242289960384369
2021,2021-11-27,Aston Villa,Crystal Palace,Aston Villa,8941,Jacob Ramsey,70,True,0,0,0.0,0.0
2021,2021-11-20,Aston Villa,Aston Villa,Brighton,8941,Jacob Ramsey,86,True,0,0,0.0,0.0
2021,2021-11-05,Aston Villa,Southampton,Aston Villa,8941,Jacob Ramsey,26,False,0,0,0.0,0.0314865000545978
2021,2021-10-31,Aston Villa,Aston Villa,West Ham,8941,Jacob Ramsey,14,True,0,0,0.0,0.0
2021,2021-10-22,Aston Villa,Arsenal,Aston Villa,8941,Jacob Ramsey,16,False,1,0,0.1460479944944381,0.0320795997977256
2021,2021-10-16,Aston Villa,Aston Villa,Wolverhampton Wanderers,8941,Jacob Ramsey,13,False,0,0,0.0,0.0
2021,2021-10-03,Aston Villa,Tottenham,Aston Villa,8941,Jacob Ramsey,70,True,0,0,0.1226890012621879,0.0
2021,2021-09-25,Aston Villa,Manchester United,Aston Villa,8941,Jacob Ramsey,90,True,0,0,0.0438676998019218,0.0
2021,2021-09-18,Aston Villa,Aston Villa,Everton,8941,Jacob Ramsey,90,True,0,0,0.056530799716711,0.0400754995644092
2021,2021-09-11,Aston Villa,Chelsea,Aston Villa,8941,Jacob Ramsey,58,True,0,0,0.0675361976027488,0.0732304975390434
2021,2021-08-21,Aston Villa,Aston Villa,Newcastle United,8941,Jacob Ramsey,90,True,0,0,0.0198002997785806,0.0
2021,2021-08-14,Aston Villa,Watford,Aston Villa,8941,Jacob Ramsey,42,False,0,0,0.0305854007601737,0.0807257965207099
2021,2022-05-22,Aston Villa,Manchester City,Aston Villa,488,Philippe Coutinho,75,True,1,0,0.1008400022983551,0.0868697986006736
2021,2022-05-19,Aston Villa,Aston Villa,Burnley,488,Philippe Coutinho,17,False,0,0,0.0293588992208242,0.0
2021,2022-05-15,Aston Villa,Aston Villa,Crystal Palace,488,Philippe Coutinho,90,True,0,0,0.1070209965109825,0.0
2021,2022-05-10,Aston Villa,Aston Villa,Liverpool,488,Philippe Coutinho,73,True,0,0,0.0105614997446537,0.0
2021,2022-05-07,Aston Villa,Burnley,Aston Villa,488,Philippe Coutinho,10,False,0,0,0.0,0.0
2021,2022-04-30,Aston Villa,Aston Villa,Norwich,488,Philippe Coutinho,80,True,0,0,0.1835130006074905,0.2517020106315613
2021,2022-04-23,Aston Villa,Leicester,Aston Villa,488,Philippe Coutinho,81,True,0,0,0.0,0.1062970012426376
2021,2022-04-09,Aston Villa,Aston Villa,Tottenham,488,Philippe Coutinho,75,True,0,0,0.083702802658081,0.4785969853401184
2021,2022-04-02,Aston Villa,Wolverhampton Wanderers,Aston Villa,488,Philippe Coutinho,79,True,0,0,0.1051430031657219,0.0
2021,2022-03-19,Aston Villa,Aston Villa,Arsenal,488,Philippe Coutinho,90,True,0,0,0.0396902002394199,0.0129391001537442
2021,2022-03-13,Aston Villa,West Ham,Aston Villa,488,Philippe Coutinho,90,True,0,0,0.22707000374794,0.0210542008280754
2021,2022-03-10,Aston Villa,Leeds,Aston Villa,488,Philippe Coutinho,78,True,1,0,0.2646420001983642,0.1637759953737259
2021,2022-03-05,Aston Villa,Aston Villa,Southampton,488,Philippe Coutinho,82,True,1,1,0.8813179731369019,0.8235129714012146
2021,2022-02-26,Aston Villa,Brighton,Aston Villa,488,Philippe Coutinho,88,True,0,0,0.0790086016058921,0.0693863034248352
2021,2022-02-19,Aston Villa,Aston Villa,Watford,488,Philippe Coutinho,90,True,0,0,0.1619530022144317,0.027395399287343
2021,2022-02-13,Aston Villa,Newcastle United,Aston Villa,488,Philippe Coutinho,90,True,0,0,0.1220389977097511,0.0623545013368129
2021,2022-02-09,Aston Villa,Aston Villa,Leeds,488,Philippe Coutinho,81,True,1,2,0.0770559981465339,0.8082460165023804
2021,2022-01-22,Aston Villa,Everton,Aston Villa,488,Philippe Coutinho,78,True,0,0,0.167939007282257,0.0207169000059366
2021,2022-01-15,Aston Villa,Aston Villa,Manchester United,488,Philippe Coutinho,17,False,1,0,0.7261160016059875,0.0
2021,2021-12-12,Aston Villa,Osasuna,Barcelona,488,Philippe Coutinho,9,False,0,0,0.1006890013813972,0.0
2021,2021-12-04,Aston Villa,Barcelona,Real Betis,488,Philippe Coutinho,64,True,0,0,0.4374890029430389,0.0
2021,2021-11-27,Aston Villa,Villarreal,Barcelona,488,Philippe Coutinho,6,False,1,0,0.8705899715423584,0.0
2021,2021-11-20,Aston Villa,Barcelona,Espanyol,488,Philippe Coutinho,19,False,0,0,0.0,0.0
2021,2021-10-30,Aston Villa,Barcelona,Alaves,488,Philippe Coutinho,49,False,0,0,0.2465759962797165,0.0
2021,2021-10-27,Aston Villa,Rayo Vallecano,Barcelona,488,Philippe Coutinho,74,True,0,0,0.1168520003557205,0.0
2021,2021-10-24,Aston Villa,Barcelona,Real Madrid,488,Philippe Coutinho,43,False,0,0,0.0844561979174614,0.0
2021,2021-10-17,Aston Villa,Barcelona,Valencia,488,Philippe Coutinho,30,False,1,0,0.749576985836029,0.5882539749145508
2021,2021-10-02,Aston Villa,Atletico Madrid,Barcelona,488,Philippe Coutinho,65,True,0,0,0.4743439853191376,0.0
2021,2021-09-26,Aston Villa,Barcelona,Levante,488,Philippe Coutinho,59,True,0,0,0.0712708011269569,0.0
2021,2021-09-23,Aston Villa,Cadiz,Barcelona,488,Philippe Coutinho,19,False,0,0,0.0560574010014534,0.0
2021,2021-09-20,Aston Villa,Barcelona,Granada,488,Philippe Coutinho,64,True,0,0,0.0205527003854513,0.0
2021,2022-05-22,Aston Villa,Manchester City,Aston Villa,2203,Emiliano Buendía,90,True,0,0,0.0,0.0
2021,2022-05-19,Aston Villa,Aston Villa,Burnley,2203,Emiliano Buendía,90,True,1,0,0.2644290030002594,0.1803729981184005
2021,2022-05-15,Aston Villa,Aston Villa,Crystal Palace,2203,Emiliano Buendía,18,False,0,0,0.059110801666975,0.1191110014915466
2021,2022-05-10,Aston Villa,Aston Villa,Liverpool,2203,Emiliano Buendía,17,False,0,0,0.0199344009160995,0.0187692008912563
2021,2022-05-07,Aston Villa,Burnley,Aston Villa,2203,Emiliano Buendía,80,True,1,1,0.3799700140953064,0.3792060017585754
2021,2022-04-30,Aston Villa,Aston Villa,Norwich,2203,Emiliano Buendía,10,False,0,1,0.0656263977289199,0.5205640196800232
2021,2022-04-23,Aston Villa,Leicester,Aston Villa,2203,Emiliano Buendía,9,False,0,0,0.030206099152565,0.0184709001332521
2021,2022-04-09,Aston Villa,Aston Villa,Tottenham,2203,Emiliano Buendía,15,False,0,0,0.0364710986614227,0.0
2021,2022-04-02,Aston Villa,Wolverhampton Wanderers,Aston Villa,2203,Emiliano Buendía,11,False,0,0,0.0,0.1776950061321258
2021,2022-03-19,Aston Villa,Aston Villa,Arsenal,2203,Emiliano Buendía,72,True,0,0,0.0,0.0308042000979185
2021,2022-03-13,Aston Villa,West Ham,Aston Villa,2203,Emiliano Buendía,5,False,0,1,0.4073750078678131,0.0595605000853538
2021,2022-03-10,Aston Villa,Leeds,Aston Villa,2203,Emiliano Buendía,12,False,0,0,0.0,0.1002060025930404
2021,2022-03-05,Aston Villa,Aston Villa,Southampton,2203,Emiliano Buendía,8,False,0,0,0.0,0.0
2021,2022-02-19,Aston Villa,Aston Villa,Watford,2203,Emiliano Buendía,72,True,0,0,0.0686002001166343,0.5755919814109802
2021,2022-02-13,Aston Villa,Newcastle United,Aston Villa,2203,Emiliano Buendía,78,True,0,0,0.0377710983157157,0.0284298006445169
2021,2022-02-09,Aston Villa,Aston Villa,Leeds,2203,Emiliano Buendía,62,True,0,0,0.015153800137341,0.0
2021,2022-01-22,Aston Villa,Everton,Aston Villa,2203,Emiliano Buendía,90,True,1,0,0.1937319934368133,0.0
2021,2022-01-15,Aston Villa,Aston Villa,Manchester United,2203,Emiliano Buendía,90,True,0,0,0.3683890104293823,0.2363419979810714
2021,2022-01-02,Aston Villa,Brentford,Aston Villa,2203,Emiliano Buendía,90,True,0,1,0.1787540018558502,0.3186059892177582
2021,2021-12-26,Aston Villa,Aston Villa,Chelsea,2203,Emiliano Buendía,75,True,0,0,0.0,0.0
2021,2021-12-14,Aston Villa,Norwich,Aston Villa,2203,Emiliano Buendía,87,True,0,0,0.1058029979467392,0.1037650033831596
2021,2021-12-11,Aston Villa,Liverpool,Aston Villa,2203,Emiliano Buendía,18,False,0,0,0.0,0.0
2021,2021-12-05,Aston Villa,Aston Villa,Leicester,2203,Emiliano Buendía,81,True,0,1,0.0468184985220432,0.1125530004501342
2021,2021-12-01,Aston Villa,Aston Villa,Manchester City,2203,Emiliano Buendía,90,True,0,0,0.0956176966428756,0.4084950089454651
2021,2021-11-27,Aston Villa,Crystal Palace,Aston Villa,2203,Emiliano Buendía,2,False,0,0,0.0,0.0
2021,2021-11-20,Aston Villa,Aston Villa,Brighton,2203,Emiliano Buendía,76,True,0,0,0.0166202001273632,0.0
2021,2021-11-05,Aston Villa,Southampton,Aston Villa,2203,Emiliano Buendía,72,True,0,0,0.1538300067186355,0.1872459948062896
2021,2021-10-31,Aston Villa,Aston Villa,West Ham,2203,Emiliano Buendía,54,True,0,1,0.0,0.4133239984512329
2021,2021-10-22,Aston Villa,Arsenal,Aston Villa,2203,Emiliano Buendía,74,True,0,0,0.324876993894577,0.1483660042285919
2021,2021-10-16,Aston Villa,Aston Villa,Wolverhampton Wanderers,2203,Emiliano Buendía,77,True,0,0,0.0924796015024185,0.3381550014019012
2021,2021-10-03,Aston Villa,Tottenham,Aston Villa,2203,Emiliano Buendía,20,False,0,0,0.0,0.0
2021,2021-09-25,Aston Villa,Manchester United,Aston Villa,2203,Emiliano Buendía,8,False,0,0,0.0,0.0438676998019218
2021,2021-08-28,Aston Villa,Aston Villa,Brentford,2203,Emiliano Buendía,90,True,1,0,0.0630958974361419,0.0720544010400772
2021,2021-08-21,Aston Villa,Aston Villa,Newcastle United,2203,Emiliano Buendía,90,True,0,0,0.0,0.0614494010806083
2021,2021-08-14,Aston Villa,Watford,Aston Villa,2203,Emiliano Buendía,74,True,0,0,0.0292642991989851,0.0
2021,2022-05-22,Aston Villa,Manchester City,Aston Villa,8864,Matthew Cash,90,True,1,0,0.060131300240755,0.0
2021,2022-05-19,Aston Villa,Aston Villa,Burnley,8864,Matthew Cash,90,True,0,0,0.170083999633789,0.0293802991509437
2021,2022-05-15,Aston Villa,Aston Villa,Crystal Palace,8864,Matthew Cash,90,True,0,0,0.0,0.0
2021,2022-05-10,Aston Villa,Aston Villa,Liverpool,8864,Matthew Cash,90,True,0,0,0.0187692008912563,0.0395511016249656
2021,2022-05-07,Aston Villa,Burnley,Aston Villa,8864,Matthew Cash,90,True,0,0,0.0963660031557083,0.0681874975562095
2021,2022-04-30,Aston Villa,Aston Villa,Norwich,8864,Matthew Cash,90,True,0,0,0.0743839964270591,0.0
2021,2022-04-23,Aston Villa,Leicester,Aston Villa,8864,Matthew Cash,90,True,0,0,0.0,0.0
2021,2022-04-09,Aston Villa,Aston Villa,Tottenham,8864,Matthew Cash,90,True,0,0,0.058857899159193,0.0
2021,2022-04-02,Aston Villa,Wolverhampton Wanderers,Aston Villa,8864,Matthew Cash,90,True,0,0,0.3824180066585541,0.0
2021,2022-03-19,Aston Villa,Aston Villa,Arsenal,8864,Matthew Cash,90,True,0,0,0.0,0.0
2021,2022-03-13,Aston Villa,West Ham,Aston Villa,8864,Matthew Cash,90,True,0,0,0.0,0.0
2021,2022-03-10,Aston Villa,Leeds,Aston Villa,8864,Matthew Cash,90,True,1,1,0.344321995973587,0.2026779949665069
2021,2022-03-05,Aston Villa,Aston Villa,Southampton,8864,Matthew Cash,90,True,0,1,0.0,0.4475310146808624
2021,2022-02-26,Aston Villa,Brighton,Aston Villa,8864,Matthew Cash,90,True,1,0,0.0923613980412483,0.0
2021,2022-02-19,Aston Villa,Aston Villa,Watford,8864,Matthew Cash,66,True,0,0,0.0,0.0844136029481887
2021,2022-02-13,Aston Villa,Newcastle United,Aston Villa,8864,Matthew Cash,90,True,0,0,0.0654373988509178,0.0705939978361129
2021,2022-02-09,Aston Villa,Aston Villa,Leeds,8864,Matthew Cash,90,True,0,1,0.1422989964485168,0.0611620992422103
2021,2022-01-22,Aston Villa,Everton,Aston Villa,8864,Matthew Cash,90,True,0,0,0.0,0.0
2021,2022-01-15,Aston Villa,Aston Villa,Manchester United,8864,Matthew Cash,90,True,0,0,0.0,0.0682538002729415
2021,2022-01-02,Aston Villa,Brentford,Aston Villa,8864,Matthew Cash,90,True,0,0,0.0,0.0157834999263286
2021,2021-12-26,Aston Villa,Aston Villa,Chelsea,8864,Matthew Cash,90,True,0,0,0.0823453962802887,0.1733079999685287
2021,2021-12-14,Aston Villa,Norwich,Aston Villa,8864,Matthew Cash,90,True,0,0,0.0469077005982399,0.1671729981899261
2021,2021-12-11,Aston Villa,Liverpool,Aston Villa,8864,Matthew Cash,90,True,0,0,0.0,0.0
2021,2021-12-05,Aston Villa,Aston Villa,Leicester,8864,Matthew Cash,90,True,0,0,0.2412829995155334,0.1611829996109008
2021,2021-12-01,Aston Villa,Aston Villa,Manchester City,8864,Matthew Cash,90,True,0,0,0.0,0.0
2021,2021-11-27,Aston Villa,Crystal Palace,Aston Villa,8864,Matthew Cash,90,True,0,0,0.0560498014092445,0.0
2021,2021-11-20,Aston Villa,Aston Villa,Brighton,8864,Matthew Cash,90,True,0,0,0.0643263980746269,0.0
2021,2021-11-05,Aston Villa,Southampton,Aston Villa,8864,Matthew Cash,90,True,0,0,0.0,0.0
2021,2021-10-31,Aston Villa,Aston Villa,West Ham,8864,Matthew Cash,90,True,0,0,0.0296593997627496,0.0
2021,2021-10-22,Aston Villa,Arsenal,Aston Villa,8864,Matthew Cash,90,True,0,0,0.0,0.6579430103302002
2021,2021-10-16,Aston Villa,Aston Villa,Wolverhampton Wanderers,8864,Matthew Cash,82,True,0,0,0.1724500060081482,0.0716153979301452
2021,2021-10-03,Aston Villa,Tottenham,Aston Villa,8864,Matthew Cash,90,True,0,0,0.0621138997375965,0.0
2021,2021-09-25,Aston Villa,Manchester United,Aston Villa,8864,Matthew Cash,90,True,0,0,0.0,0.5068939924240112
2021,2021-09-18,Aston Villa,Aston Villa,Everton,8864,Matthew Cash,88,True,1,0,0.1529400050640106,0.0
2021,2021-09-11,Aston Villa,Chelsea,Aston Villa,8864,Matthew Cash,90,True,0,0,0.0,0.0
2021,2021-08-28,Aston Villa,Aston Villa,Brentford,8864,Matthew Cash,90,True,0,0,0.0,0.0
2021,2021-08-21,Aston Villa,Aston Villa,Newcastle United,8864,Matthew Cash,90,True,0,0,0.0589427985250949,0.0
2021,2021-08-14,Aston Villa,Watford,Aston Villa,8864,Matthew Cash,90,True,0,0,0.0108081996440887,0.0766640976071357
2021,2022-05-22,Aston Villa,Manchester City,Aston Villa,7723,John McGinn,90,True,0,0,0.0,0.0
2021,2022-05-19,Aston Villa,Aston Villa,Burnley,7723,John McGinn,90,True,0,1,0.0654392018914222,0.197280004620552
2021,2022-05-15,Aston Villa,Aston Villa,Crystal Palace,7723,John McGinn,90,True,0,0,0.0329186990857124,0.0399251990020275
2021,2022-05-10,Aston Villa,Aston Villa,Liverpool,7723,John McGinn,90,True,0,0,0.0,0.2491189986467361
2021,2022-05-07,Aston Villa,Burnley,Aston Villa,7723,John McGinn,90,True,0,1,0.0681874975562095,0.6469150185585022
2021,2022-04-30,Aston Villa,Aston Villa,Norwich,7723,John McGinn,90,True,0,0,0.0503896996378898,0.084138199687004
2021,2022-04-23,Aston Villa,Leicester,Aston Villa,7723,John McGinn,90,True,0,0,0.0202255994081497,0.0707070976495742
2021,2022-04-09,Aston Villa,Aston Villa,Tottenham,7723,John McGinn,90,True,0,0,0.0172722991555929,0.0137016996741294
2021,2022-04-02,Aston Villa,Wolverhampton Wanderers,Aston Villa,7723,John McGinn,90,True,0,0,0.013659699819982,0.4203400015830993
2021,2022-03-19,Aston Villa,Aston Villa,Arsenal,7723,John McGinn,90,True,0,0,0.0247485004365444,0.0916104018688201
2021,2022-03-13,Aston Villa,West Ham,Aston Villa,7723,John McGinn,90,True,0,0,0.0372968018054962,0.0
2021,2022-03-10,Aston Villa,Leeds,Aston Villa,7723,John McGinn,90,True,0,0,0.0895040035247802,0.0
2021,2022-03-05,Aston Villa,Aston Villa,Southampton,7723,John McGinn,90,True,0,0,0.0,0.2528879940509796
2021,2022-02-26,Aston Villa,Brighton,Aston Villa,7723,John McGinn,90,True,0,0,0.6968880295753479,0.030843399465084
2021,2022-02-19,Aston Villa,Aston Villa,Watford,7723,John McGinn,90,True,0,0,0.0310868993401527,0.0385517999529838
2021,2022-02-13,Aston Villa,Newcastle United,Aston Villa,7723,John McGinn,90,True,0,0,0.0253468006849288,0.0576045997440815
