player_id,player_name,team_id,season,n_matches,n_starts,start_rate_all,start_rate_hard,start_rate_easy,rotation_elasticity,rot_z,inj_xpts,inj_xpts_z,inj_gbp,inj_gbp_z,combined_value_z
6492.0,Reiss Nelson,Arsenal,2019,17.0,7.0,0.4117647058823529,0.4285714285714285,0.6,-0.1714285714285714,-0.702256416837934,-2.57282052288294,-0.31763920757250996,-6429350.827650888,-0.30816058751624703,-0.509947812205222
1749.0,Rob Holding,Arsenal,2019,8.0,6.0,0.75,0.75,0.0,0.75,3.0269328171809766,3.0265977646384834,0.32980500826842757,7563317.639133324,0.3212998861625555,1.6783689127247021
342.0,Sead Kolasinac,Arsenal,2019,26.0,19.0,0.7307692307692307,0.75,0.6666666666666666,0.0833333333333333,0.3288114075548911,,,,,0.3288114075548911
1699.0,Shkodran Mustafi,Arsenal,2019,15.0,13.0,0.8666666666666667,0.8333333333333334,1.0,-0.1666666666666666,-0.6829841210548905,1.9777887846333435,0.20853432035792677,4942396.038240709,0.2033976749946796,-0.23722490034848187
371.0,Sokratis,Arsenal,2019,19.0,19.0,1.0,1.0,1.0,0.0,-0.008453768648369416,6.962590678972369,0.7849122560436972,17399168.63469536,0.7637658419162743,0.3882292436976639
1685.0,Ahmed Elmohamady,Aston Villa,2019,18.0,11.0,0.6111111111111112,0.6666666666666666,0.5,0.1666666666666666,0.6660765837581516,,,,,0.6660765837581516
5612.0,Anwar El Ghazi,Aston Villa,2019,34.0,26.0,0.7647058823529411,0.8333333333333334,0.8461538461538461,-0.0128205128205127,-0.06034071883348595,4.017366412983147,0.4443646638735174,10039199.331070194,0.4326774740957472,0.19201197252001573
7152.0,Björn Engels,Aston Villa,2019,17.0,15.0,0.8823529411764706,1.0,1.0,0.0,-0.008453768648369416,,,,,-0.008453768648369416
7721.0,Conor Hourihane,Aston Villa,2019,27.0,18.0,0.6666666666666666,0.5454545454545454,0.8,-0.2545454545454546,-1.038645579596511,,,,,-1.038645579596511
752.0,Daniel Drinkwater,Aston Villa,2019,4.0,4.0,1.0,1.0,1.0,0.0,-0.008453768648369416,,,,,-0.008453768648369416
,Danny Drinkwater,Aston Villa,2019,,,,,,,,-2.81480078081747,-0.34561867084935666,-7034047.48557526,-0.33536287888994815,-0.34561867084935666
6122.0,Douglas Luiz,Aston Villa,2019,36.0,28.0,0.7777777777777778,0.75,0.6666666666666666,0.0833333333333333,0.3288114075548911,5.897560867257285,0.661766001221159,14737711.98021002,0.6440401605435808,0.4952887043880251
,Ezri Konsa,Aston Villa,2019,,,,,,,,7.67149538992393,0.8668808161905308,19170686.33270208,0.8434576013519187,0.8668808161905308
7726.0,Ezri Konsa Ngoyo,Aston Villa,2019,25.0,24.0,0.96,1.0,0.875,0.125,0.49744399565652153,,,,,0.49744399565652153
3253.0,Frederic Guilbert,Aston Villa,2019,25.0,22.0,0.88,1.0,1.0,0.0,-0.008453768648369416,,,,,-0.008453768648369416
,Frédéric Guilbert,Aston Villa,2019,,,,,,,,-1.1900504330871815,-0.15775358186898594,-2973876.983980935,-0.152716026846178,-0.15775358186898594
7727.0,Henri Lansbury,Aston Villa,2019,10.0,2.0,0.2,0.0,0.0,0.0,-0.008453768648369416,3.3079697481244628,0.36233922054788337,8266452.264659499,0.3529304114976127,0.17694272594975696
8254.0,Indiana Vassilev,Aston Villa,2019,4.0,0.0,0.0,0.0,0.0,0.0,-0.008453768648369416,,,,,-0.008453768648369416
675.0,Jack Grealish,Aston Villa,2019,36.0,36.0,1.0,1.0,1.0,0.0,-0.008453768648369416,-4.1131923796235945,-0.49574786059338616,-10278663.666981136,-0.48132200336301045,-0.2521008146208778
,James Chester,Aston Villa,2019,,,,,,,,4.017366412983147,0.4443646638735174,10039199.331070194,0.4326774740957472,0.4443646638735174
4475.0,Jed Steer,Aston Villa,2019,,,,,,,,1.853328983500674,0.19414340076407569,4631377.170696484,0.18940648495454096,0.19414340076407569
7723.0,John McGinn,Aston Villa,2019,28.0,27.0,0.9642857142857144,1.0,1.0,0.0,-0.008453768648369416,11.452056576467124,1.3040159518732797,28618121.152776483,1.2684506476039703,0.6477810916124551
7725.0,Jonathan Kodjia,Aston Villa,2019,6.0,0.0,0.0,0.0,0.0,0.0,-0.008453768648369416,-1.8699217401321424,-0.2363650951834025,-4672841.646213804,-0.2291439865017121,-0.12240943191588596
1374.0,José Reina,Aston Villa,2019,13.0,13.0,1.0,1.0,1.0,0.0,-0.008453768648369416,,,,,-0.008453768648369416
2132.0,Jota,Aston Villa,2019,10.0,4.0,0.4,0.0,0.3333333333333333,-0.3333333333333333,-1.3575144734614117,,,,,-1.3575144734614117
1053.0,Keinan Davis,Aston Villa,2019,18.0,4.0,0.2222222222222222,0.4,0.125,0.275,1.104521312822391,11.012431369817255,1.2531833863159516,27519519.57482291,1.2190300334241602,1.1788523495691714
6859.0,Kortney Hause,Aston Villa,2019,18.0,17.0,0.9444444444444444,1.0,0.8333333333333334,0.1666666666666666,0.6660765837581516,5.057209163226358,0.5645986130909653,12637714.768677011,0.5495717435555292,0.6153375984245584
,Mahmoud Trezeguet,Aston Villa,2019,,,,,,,,-0.9065793809563758,-0.12497666047530398,-2265496.8900636,-0.1208495340095678,-0.12497666047530398
8040.0,Marvelous Nakamba,Aston Villa,2019,29.0,19.0,0.6551724137931034,0.7,0.5454545454545454,0.1545454545454545,0.6170198308558593,,,,,0.6170198308558593
884.0,Matt Targett,Aston Villa,2019,28.0,27.0,0.9642857142857144,1.0,0.9090909090909092,0.0909090909090909,0.359471878118824,,,,,0.359471878118824
8287.0,Mbwana Samatta,Aston Villa,2019,14.0,11.0,0.7857142857142857,0.6,0.75,-0.15,-0.6155310858142385,,,,,-0.6155310858142385
710.0,Neil Taylor,Aston Villa,2019,14.0,11.0,0.7857142857142857,1.0,0.75,0.25,1.0033417599614125,,,,,1.0033417599614125
1651.0,Tom Heaton,Aston Villa,2019,20.0,20.0,1.0,1.0,1.0,0.0,-0.008453768648369416,-0.8439583109285559,-0.11773597090766877,-2109009.943216407,-0.11380996554406685,-0.06309486977801909
7722.0,Trézéguet,Aston Villa,2019,34.0,20.0,0.5882352941176471,0.6666666666666666,0.5454545454545454,0.1212121212121212,0.4821137603745551,,,,,0.4821137603745551
1024.0,Tyrone Mings,Aston Villa,2019,33.0,33.0,1.0,1.0,1.0,0.0,-0.008453768648369416,7.644832232232343,0.8637978339346876,19104056.42461191,0.8404602535903267,0.42767203264315906
7724.0,Wesley,Aston Villa,2019,21.0,21.0,1.0,1.0,1.0,0.0,-0.008453768648369416,,,,,-0.008453768648369416
,Wesley Moraes,Aston Villa,2019,,,,,,,,12.597380975454932,1.4364464329178372,31480229.99677378,1.3972026717757304,1.4364464329178372
250.0,Ørjan Nyland,Aston Villa,2019,7.0,5.0,0.7142857142857143,1.0,1.0,0.0,-0.008453768648369416,3.0716378754432507,0.3350128633926586,7675870.64121978,0.3263630852353764,0.1632795473721446
5603.0,Aaron Ramsdale,Bournemouth,2019,37.0,37.0,1.0,1.0,1.0,0.0,-0.008453768648369416,,,,,-0.008453768648369416
825.0,Adam Smith,Bournemouth,2019,24.0,24.0,1.0,1.0,1.0,0.0,-0.008453768648369416,9.366081253877391,1.062820779866318,23405372.32421708,1.0339550362355896,0.5271835056089743
460.0,Andrew Surman,Bournemouth,2019,,,,,,,,11.228455197548849,1.278161584151311,28059352.401584618,1.2433144240425342,1.278161584151311
,Arnaut Danjuma,Bournemouth,2019,,,,,,,,6.726205046131768,0.7575796827598584,16808452.667284817,0.7371924721877964,0.7575796827598584
8066.0,Arnaut Danjuma Groeneveld,Bournemouth,2019,14.0,6.0,0.4285714285714285,0.5,0.1666666666666666,0.3333333333333333,1.340606936164673,,,,,1.340606936164673
468.0,Callum Wilson,Bournemouth,2019,35.0,32.0,0.9142857142857144,0.9090909090909092,0.9166666666666666,-0.0075757575757575,-0.0391142392123019,,,,,-0.0391142392123019
459.0,Charlie Daniels,Bournemouth,2019,,,,,,,,6.726205046131768,0.7575796827598584,16808452.667284817,0.7371924721877964,0.7575796827598584
7384.0,Chris Mepham,Bournemouth,2019,12.0,10.0,0.8333333333333334,1.0,0.5,0.5,2.0151372885711947,-0.9315916723445968,-0.12786875793127028,-2328001.3651748705,-0.12366129908525583,0.9436342653199622
462.0,Dan Gosling,Bournemouth,2019,24.0,14.0,0.5833333333333334,0.5,0.4285714285714285,0.0714285714285714,0.28063066809728243,-13.204735075589554,-1.546976118480802,-32997977.757119734,-1.5033508067169687,-0.6331727251917598
6820.0,David Brooks,Bournemouth,2019,9.0,8.0,0.8888888888888888,0.8,1.0,-0.1999999999999999,-0.8178901915361946,9.355969435368678,1.0616515801264648,23380103.391495258,1.0328183127865782,0.1218806942951351
5065.0,Diego Rico,Bournemouth,2019,27.0,27.0,1.0,1.0,1.0,0.0,-0.008453768648369416,,,,,-0.008453768648369416
1679.0,Dominic Solanke,Bournemouth,2019,32.0,17.0,0.53125,0.5,0.5454545454545454,-0.0454545454545454,-0.1924165920319659,-0.1722007063828711,-0.04006262107425475,-430321.0209409363,-0.03829411046015664,-0.11623960655311033
5596.0,Harry Wilson,Bournemouth,2019,31.0,20.0,0.6451612903225806,0.3333333333333333,0.8181818181818182,-0.4848484848484849,-1.9707238847400679,0.2422814119893446,0.007862723368690316,605449.2269645941,0.008300035068031005,-0.9814305806856888
7823.0,Jack Stacey,Bournemouth,2019,19.0,17.0,0.8947368421052632,0.7777777777777778,1.0,-0.2222222222222222,-0.9078275718570644,2.7330951170290674,0.2958681630871699,6829869.085865863,0.2883056881756099,-0.30597970438494726
2182.0,Jefferson Lerma,Bournemouth,2019,33.0,31.0,0.9393939393939394,1.0,0.8181818181818182,0.1818181818181817,0.727397524886017,4.93552276819486,0.5505283742618255,12333626.50536786,0.5358923268869277,0.6389629495739213
465.0,Joshua King,Bournemouth,2019,26.0,24.0,0.9230769230769232,0.875,0.8888888888888888,-0.0138888888888888,-0.0646646313489125,,,,,-0.0646646313489125
463.0,Junior Stanislas,Bournemouth,2019,15.0,7.0,0.4666666666666667,0.7142857142857143,0.3333333333333333,0.380952380952381,1.533329893995108,-4.147403044343473,-0.4997035388184475,-10364154.42064038,-0.4851678066435817,0.5168131775883303
,Kyle Taylor,Bournemouth,2019,,,,,,,,-3.446186835924374,-0.41862397753498054,-8611849.9089717,-0.4063403527835274,-0.41862397753498054
1789.0,Lewis Cook,Bournemouth,2019,27.0,14.0,0.5185185185185185,0.625,0.5454545454545454,0.0795454545454545,0.31348117227292466,-1.4191757451289118,-0.18424666567998899,-3546449.7699600253,-0.1784732251914068,0.06461725329646784
8090.0,Lloyd Kelly,Bournemouth,2019,8.0,7.0,0.875,0.8,1.0,-0.1999999999999999,-0.8178901915361946,14.854089965628807,1.697383035168188,37119633.78910809,1.6508913653094377,0.4397464218159967
579.0,Nathan Aké,Bournemouth,2019,29.0,29.0,1.0,1.0,1.0,0.0,-0.008453768648369416,19.9062651666048,2.2815511475195227,49744768.935898185,2.218833324959381,1.1365486894355767
6034.0,Philip Billing,Bournemouth,2019,34.0,29.0,0.8529411764705882,0.8181818181818182,0.9166666666666666,-0.0984848484848484,-0.4070398859794953,0.4445691769362702,0.03125266079168142,1110956.3143877843,0.03104028160876256,-0.18789361259390694
1683.0,Ryan Fraser,Bournemouth,2019,28.0,21.0,0.75,0.875,0.8888888888888888,-0.0138888888888888,-0.0646646313489125,-7.0086121276607605,-0.8305367032979892,-17514173.951460652,-0.8068115796927661,-0.4476006673234509
5602.0,Sam Surridge,Bournemouth,2019,4.0,0.0,0.0,0.0,0.0,0.0,-0.008453768648369416,,,,,-0.008453768648369416
456.0,Simon Francis,Bournemouth,2019,15.0,10.0,0.6666666666666666,0.75,0.7142857142857143,0.0357142857142857,0.13608844972445652,0.7692760164457342,0.06879755461625975,1922382.5949138675,0.06754230923185825,0.10244300217035814
458.0,Steve Cook,Bournemouth,2019,29.0,28.0,0.9655172413793104,0.875,1.0,-0.125,-0.5143515329532604,6.726205046131768,0.7575796827598584,16808452.667284817,0.7371924721877964,0.12161407490329901
7991.0,Aaron Connolly,Brighton,2019,24.0,14.0,0.5833333333333334,0.6363636363636364,0.5,0.1363636363636363,0.5434347015024205,9.337863172010104,1.0595580063157484,23334856.73776456,1.030782891154363,0.8014963539090845
6033.0,Aaron Mooy,Brighton,2019,31.0,25.0,0.8064516129032258,0.8,0.8181818181818182,-0.0181818181818181,-0.08203889800180778,-4.804810623746154,-0.5757176375834577,-12006983.342107637,-0.5590704988666378,-0.32887826779263274
7699.0,Adam Webster,Brighton,2019,31.0,31.0,1.0,1.0,1.0,0.0,-0.008453768648369416,9.334465212852226,1.059165110323796,23326365.40643005,1.030400908442726,0.5253556708377133
8379.0,Alexis Mac Allister,Brighton,2019,9.0,4.0,0.4444444444444444,0.75,0.0,0.75,3.0269328171809766,,,,,3.0269328171809766
6842.0,Alireza Jahanbakhsh,Brighton,2019,10.0,3.0,0.3,0.3333333333333333,0.4,-0.0666666666666667,-0.2782659096109781,2.0486807561412905,0.21673134986091425,5119551.557498498,0.21136701960764814,-0.030767279875031917
5245.0,Bernardo,Brighton,2019,14.0,7.0,0.5,0.6666666666666666,0.6666666666666666,0.0,-0.008453768648369416,,,,,-0.008453768648369416
6051.0,Dale Stephens,Brighton,2019,33.0,28.0,0.8484848484848485,0.8333333333333334,0.8181818181818182,0.0151515151515151,0.05286717247949595,-2.6381393589181408,-0.3251918318639831,-6592579.357891907,-0.3155034262469227,-0.13616232969224357
7382.0,Dan Burn,Brighton,2019,34.0,33.0,0.9705882352941176,0.9166666666666666,1.0,-0.0833333333333333,-0.34571894485162996,-15.649617778263227,-1.829670691912341,-39107618.32012744,-1.7781931108798354,-1.0876948183819855
6050.0,Davy Pröpper,Brighton,2019,35.0,32.0,0.9142857142857144,0.9090909090909092,0.9230769230769232,-0.013986013986014,-0.06505771430486076,2.855587451611564,0.31003159032871563,7135971.352123591,0.30207570480754303,0.12248693801192743
3873.0,Ezequiel Schelotto,Brighton,2019,8.0,4.0,0.5,1.0,0.5,0.5,2.0151372885711947,,,,,2.0151372885711947
4068.0,Florin Andone,Brighton,2019,,,,,,,,-5.013867412547107,-0.5998902572630943,-12529405.884274444,-0.5825716874807619,-0.5998902572630943
6105.0,Gaëtan Bong,Brighton,2019,4.0,0.0,0.0,0.0,0.0,0.0,-0.008453768648369416,,,,,-0.008453768648369416
882.0,Glenn Murray,Brighton,2019,23.0,7.0,0.3043478260869565,0.1666666666666666,0.3,-0.1333333333333333,-0.5480780505735864,-11.674621577770983,-1.3700536092354185,-29174300.04773324,-1.3313425877086438,-0.9590658299045025
6231.0,José Izquierdo,Brighton,2019,,,,,,,,-10.082791837843647,-1.18599503300504,-25196396.511573218,-1.1523965167670143,-1.18599503300504
6542.0,Jürgen Locadia,Brighton,2019,7.0,3.0,0.4285714285714285,0.3333333333333333,0.0,0.3333333333333333,1.340606936164673,-0.0942613830023628,-0.03105072706702867,-235554.51903138176,-0.029532535436795362,0.6547781045488222
7698.0,Leandro Trossard,Brighton,2019,31.0,22.0,0.7096774193548387,0.5,0.8333333333333334,-0.3333333333333333,-1.3575144734614117,3.868352330496169,0.4271346051725904,9666820.532763757,0.41592600633058674,-0.4651899341444107
,Leon Balogun,Brighton,2019,,,,,,,,4.409957895425463,0.48975885867088614,11020265.965963496,0.47681077648737674,0.48975885867088614
6048.0,Lewis Dunk,Brighton,2019,36.0,36.0,1.0,1.0,1.0,0.0,-0.008453768648369416,,,,,-0.008453768648369416
1950.0,Martín Montoya,Brighton,2019,27.0,23.0,0.8518518518518519,0.8888888888888888,0.8571428571428571,0.0317460317460317,0.12002820323858684,,,,,0.12002820323858684
2385.0,Mat Ryan,Brighton,2019,38.0,38.0,1.0,1.0,1.0,0.0,-0.008453768648369416,,,,,-0.008453768648369416
3621.0,Neal Maupay,Brighton,2019,37.0,30.0,0.8108108108108109,0.6923076923076923,0.8461538461538461,-0.1538461538461538,-0.6310971708697735,,,,,-0.6310971708697735
239.0,Pascal Groß,Brighton,2019,29.0,22.0,0.7586206896551724,0.6666666666666666,0.7272727272727273,-0.0606060606060606,-0.25373753315983166,,,,,-0.25373753315983166
6047.0,Shane Duffy,Brighton,2019,19.0,12.0,0.631578947368421,0.7142857142857143,0.625,0.0892857142857143,0.3529017772836956,2.8600649014662545,0.3105493046449684,7147160.2771469215,0.3025790388257727,0.331725540964332
6049.0,Solly March,Brighton,2019,19.0,11.0,0.5789473684210527,0.4,0.7142857142857143,-0.3142857142857143,-1.280425290329238,-2.6659116730650863,-0.3284030626082604,-6661980.992929536,-0.31862546020124455,-0.8044141764687491
8020.0,Steven Alzate,Brighton,2019,19.0,12.0,0.631578947368421,0.6666666666666666,0.5714285714285714,0.0952380952380952,0.3769921470124997,10.087808381264107,1.1462719581937841,25208932.604668487,1.1150882318898796,0.7616320526031419
8226.0,Tariq Lamptey,Brighton,2019,8.0,7.0,0.875,0.75,1.0,-0.25,-1.0202492972581512,,,,,-1.0202492972581512
,Tudor Băluță,Brighton,2019,,,,,,,,-16.276046490722816,-1.902102795693996,-40673032.59022327,-1.8486133034469028,-1.902102795693996
5609.0,Yves Bissouma,Brighton,2019,22.0,15.0,0.6818181818181818,0.7777777777777778,0.8,-0.0222222222222222,-0.09839114896923883,,,,,-0.09839114896923883
593.0,Aaron Lennon,Burnley,2019,16.0,4.0,0.25,0.4285714285714285,0.0,0.4285714285714285,1.7260528518255422,-2.9125938680922023,-0.35692619699834166,-7278427.558346057,-0.34635632140086897,0.6845633274136003
4422.0,Ashley Barnes,Burnley,2019,19.0,17.0,0.8947368421052632,0.6666666666666666,1.0,-0.3333333333333333,-1.3575144734614117,8.660893749902359,0.9812820293947859,21643143.74200313,0.9546811478615556,-0.1881162220333129
669.0,Ashley Westwood,Burnley,2019,35.0,35.0,1.0,1.0,1.0,0.0,-0.008453768648369416,16.93092078472954,1.937520855217021,42309530.95718339,1.884358994269258,0.9645335432843258
1707.0,Ben Gibson,Burnley,2019,,,,,,,,2.976819912195092,0.3240493420569427,7438925.255770731,0.31570409228383095,0.3240493420569427
1654.0,Ben Mee,Burnley,2019,32.0,32.0,1.0,1.0,1.0,0.0,-0.008453768648369416,0.4641103873067458,0.033512153291659616,1159788.8295015616,0.033237013287742284,0.012529192321645101
6044.0,Charlie Taylor,Burnley,2019,24.0,22.0,0.9166666666666666,1.0,0.875,0.125,0.49744399565652153,8.193107209077422,0.9271932518551088,20474168.387264177,0.9020947679112604,0.7123186237558152
4456.0,Chris Wood,Burnley,2019,32.0,29.0,0.90625,1.0,0.8333333333333334,0.1666666666666666,0.6660765837581516,13.055300543721772,1.4893943215325276,32624548.27667266,1.4486798527161864,1.0777354526453395
,Danny Drinkwater,Burnley,2019,,,,,,,,-4.340661174710986,-0.5220494062364122,-10847096.899284923,-0.5068929838025225,-0.5220494062364122
6756.0,Dwight McNeil,Burnley,2019,38.0,38.0,1.0,1.0,1.0,0.0,-0.008453768648369416,5.497758478059662,0.6155380305510186,13738625.647128291,0.5990962416648844,0.3035421309513246
887.0,Erik Pieters,Burnley,2019,24.0,21.0,0.875,0.8888888888888888,0.875,0.0138888888888888,0.04775709405217367,,,,,0.04775709405217367
712.0,Jack Cork,Burnley,2019,30.0,30.0,1.0,1.0,1.0,0.0,-0.008453768648369416,-3.4150176453269783,-0.4150199759890163,-8533959.648231702,-0.4028364578304847,-0.21173687231869287
1665.0,James Tarkowski,Burnley,2019,38.0,38.0,1.0,1.0,1.0,0.0,-0.008453768648369416,,,,,-0.008453768648369416
844.0,Jay Rodriguez,Burnley,2019,36.0,20.0,0.5555555555555556,0.6666666666666666,0.4615384615384615,0.205128205128205,0.8217374343135024,,,,,0.8217374343135024
1746.0,Jeff Hendrick,Burnley,2019,24.0,22.0,0.9166666666666666,0.875,1.0,-0.125,-0.5143515329532604,,,,,-0.5143515329532604
1663.0,Johann Berg Gudmundsson,Burnley,2019,12.0,6.0,0.5,0.5,0.6666666666666666,-0.1666666666666666,-0.6829841210548905,,,,,-0.6829841210548905
8323.0,Josh Brownhill,Burnley,2019,10.0,9.0,0.9,1.0,0.75,0.25,1.0033417599614125,,,,,1.0033417599614125
,Jóhann Berg Gudmundsson,Burnley,2019,,,,,,,,4.832202172135539,0.5385817185806591,12075433.46241008,0.5242775076330755,0.5385817185806591
1747.0,Kevin Long,Burnley,2019,8.0,6.0,0.75,0.5,1.0,-0.5,-2.032044825867933,,,,,-2.032044825867933
1017.0,Matej Vydra,Burnley,2019,19.0,7.0,0.3684210526315789,0.1428571428571428,0.5,-0.3571428571428571,-1.4538759523766291,,,,,-1.4538759523766291
1652.0,Matthew Lowton,Burnley,2019,17.0,17.0,1.0,1.0,1.0,0.0,-0.008453768648369416,3.505155976622399,0.3851392823630528,8759210.865626337,0.3750971671175415,0.18834275685734167
5552.0,Nick Pope,Burnley,2019,38.0,38.0,1.0,1.0,1.0,0.0,-0.008453768648369416,,,,,-0.008453768648369416
857.0,Phil Bardsley,Burnley,2019,21.0,21.0,1.0,1.0,1.0,0.0,-0.008453768648369416,14.500403856538012,1.6564873539035034,36235789.75180096,1.6111316234344564,0.824016792627567
789.0,Robbie Brady,Burnley,2019,17.0,5.0,0.2941176470588235,0.6,0.2857142857142857,0.3142857142857143,1.2635177530324995,9.70877050520802,1.1024449269137588,24261735.75962717,1.072478562679029,1.182981339973129
200.0,Andreas Christensen,Chelsea,2019,21.0,21.0,1.0,1.0,1.0,0.0,-0.008453768648369416,,,,,-0.008453768648369416
1822.0,Antonio Rüdiger,Chelsea,2019,20.0,19.0,0.95,1.0,1.0,0.0,-0.008453768648369416,-4.8252424368198685,-0.578080107846342,-12058041.429186596,-0.5613673479454355,-0.2932669382473557
7988.0,Billy Gilmour,Chelsea,2019,6.0,2.0,0.3333333333333333,0.0,0.25,-0.25,-1.0202492972581512,,,,,-1.0202492972581512
6456.0,Callum Hudson-Odoi,Chelsea,2019,22.0,7.0,0.3181818181818182,0.2857142857142857,0.3636363636363636,-0.0779220779220779,-0.32381860873453516,0.6834071990516879,0.05886879661174101,1707800.6809126576,0.057889337495213675,-0.13247490606139709
2662.0,Christian Pulisic,Chelsea,2019,25.0,19.0,0.76,0.625,0.7272727272727273,-0.1022727272727272,-0.42237012126146173,,,,,-0.42237012126146173
